hit_rate,miss_rate,outage_probability,noma_success_rate,sic_success_rate,cic_benefit_rate,avg_throughput,spectral_efficiency,energy_per_bit,total_requests,cache_hits,noma_transmissions,outages,cic_events,phase,capacity,current_size,utilization,total_hits,total_misses,evictions,cic_opportunities,cic_rate,noma_paired_hits,noma_awareness_enabled,training_step,epsilon,eval_mode,avg_episode_reward,avg_loss,replay_buffer_size,use_neural_network,cic_count,sic_count,warm_up_steps,beta,action_dim,state_dim,episode
0.58375,0.41625,0.03003003003003003,0.96996996996997,0.0,3.135135135135135,6.4364248685123595,15.46288256699666,0.12934198984791606,800,467,333,10,333,train,200,200,1.0,467,333,28,662,0.8275,467,True,145600,0.5495500000057376,False,1375.0919999999992,0.007224562043884362,100000,True,117252,75420,800,0.0,2,14,181
0.54625,0.45375,0.17079889807162535,0.8292011019283747,0.0,2.790633608815427,7.205438339426614,15.879753916091712,0.1259465361093099,800,437,363,62,363,train,200,200,1.0,437,363,36,565,0.70625,437,True,146400,0.5470750000057691,False,1376.367999999999,0.006654420928534819,100000,True,117934,75857,800,0.0,2,14,182
0.55,0.44999999999999996,0.2861111111111111,0.7138888888888889,0.0,2.625,6.317791607048289,14.039536904551753,0.14245484118151935,800,440,360,103,360,train,200,200,1.0,440,360,29,499,0.62375,440,True,147200,0.5446000000058007,False,1377.4689999999994,0.014083663997589611,100000,True,118580,76297,800,0.0,2,14,183
0.56,0.43999999999999995,0.036931818181818184,0.9630681818181818,0.0,2.664772727272727,6.552724993004253,14.892556802282392,0.13429527424689666,800,448,352,13,352,train,200,200,1.0,448,352,22,450,0.5625,448,True,148000,0.5421250000058322,False,1378.634999999999,0.00779687740294321,100000,True,119223,76745,800,0.0,2,14,184
0.54875,0.45125000000000004,0.19667590027700832,0.8033240997229917,0.0,2.7229916897506925,6.651498497337002,14.740162874985046,0.13568371102561708,800,439,361,71,361,train,200,200,1.0,439,361,51,518,0.6475,439,True,148800,0.5396500000058637,False,1379.6829999999993,0.012112372254723596,100000,True,119883,77184,800,0.0,2,14,185
0.5275,0.47250000000000003,0.09259259259259259,0.9074074074074074,0.0,2.611111111111111,6.105271449652166,12.921209417253262,0.15478427254104143,800,422,378,35,378,train,200,200,1.0,422,378,52,533,0.66625,422,True,149600,0.5371750000058952,False,1381.1219999999992,0.013797508077768725,100000,True,120540,77606,800,0.0,2,14,186
0.5225,0.47750000000000004,0.0549738219895288,0.9450261780104712,0.0,2.5392670157068062,5.884669888549751,12.323915996962828,0.1622860785884041,800,418,382,21,382,train,200,200,1.0,418,382,54,563,0.70375,418,True,150400,0.5347000000059268,False,1382.809999999999,0.013077320393640547,100000,True,121182,78024,800,0.0,2,14,187
0.54625,0.45375,0.11570247933884298,0.8842975206611571,0.0,2.757575757575758,6.479536943053944,14.279971224361308,0.1400563046365279,800,437,363,42,363,train,200,200,1.0,437,363,45,544,0.68,437,True,151200,0.5322250000059583,False,1384.043999999999,0.0060786061876569875,100000,True,121863,78461,800,0.0,2,14,188
0.5675,0.4325,0.1907514450867052,0.8092485549132948,0.0,2.8034682080924855,6.420025965177433,14.84399067093048,0.1347346575686464,800,454,346,66,346,train,200,200,1.0,454,346,35,499,0.62375,454,True,152000,0.5297500000059898,False,1385.851999999999,0.011011578998441109,100000,True,122523,78915,800,0.0,2,14,189
0.5325,0.4675,0.034759358288770054,0.9652406417112299,0.0,2.7914438502673797,6.389115476354395,13.666557168672504,0.14634263591890928,800,426,374,13,374,train,200,200,1.0,426,374,70,556,0.695,426,True,152800,0.5272750000060213,False,1387.8639999999987,0.01845862950947776,100000,True,123217,79341,800,0.0,2,14,190
0.52625,0.47375,0.12401055408970976,0.8759894459102903,0.0,2.467018469656992,6.386246840227233,13.480204412089147,0.14836570268967028,800,421,379,47,379,train,200,200,1.0,421,379,48,442,0.5525,421,True,153600,0.5248000000060529,False,1389.0289999999984,0.006283061109352275,100000,True,123827,79762,800,0.0,2,14,191
0.51,0.49,0.22704081632653061,0.7729591836734694,0.0,2.6760204081632653,5.736497216884151,11.707137177314593,0.17083595841650195,800,408,392,89,392,train,200,200,1.0,408,392,64,613,0.76625,408,True,154400,0.5223250000060844,False,1389.9579999999987,0.010632202054403024,100000,True,124520,80170,800,0.0,2,14,192
0.54125,0.45875,0.17983651226158037,0.8201634877384196,0.0,2.776566757493188,6.673910301742382,14.548033355296747,0.137475626509464,800,433,367,66,367,train,200,200,1.0,433,367,50,584,0.73,433,True,155200,0.5198500000061159,False,1391.851999999999,0.013738243689513183,100000,True,125211,80603,800,0.0,2,14,193
0.52,0.48,0.0859375,0.9140625,0.0,2.5703125,6.231204690634952,12.981676438822817,0.15406330680210364,800,416,384,33,384,train,200,200,1.0,416,384,62,500,0.625,416,True,156000,0.5173750000061474,False,1392.8829999999987,0.007300664474678342,100000,True,125857,81019,800,0.0,2,14,194
0.54125,0.45875,0.07629427792915532,0.9237057220708447,0.0,2.3923705722070845,6.701203248712996,14.60752751763051,0.13691570990272695,800,433,367,28,367,train,200,200,1.0,433,367,31,387,0.48375,433,True,156800,0.514900000006179,False,1393.7759999999987,0.012652618560096016,100000,True,126449,81452,800,0.0,2,14,195
0.54,0.45999999999999996,0.23641304347826086,0.7635869565217391,0.0,2.717391304347826,6.23978643829001,13.564753126717415,0.14744094354808118,800,432,368,87,368,train,200,200,1.0,432,368,46,544,0.68,432,True,157600,0.5124250000062105,False,1395.0819999999987,0.013744817377883009,100000,True,127119,81884,800,0.0,2,14,196
0.5425,0.4575,0.16120218579234974,0.8387978142076503,0.0,2.6174863387978142,6.268040695069836,13.700635399059752,0.1459786310448971,800,434,366,59,366,train,200,200,1.0,434,366,63,485,0.60625,434,True,158400,0.509950000006242,False,1396.251999999999,0.009535191607210437,100000,True,127753,82318,800,0.0,2,14,197
0.525,0.475,0.24473684210526317,0.7552631578947369,0.0,2.6973684210526314,6.309394624740146,13.282936052084517,0.15056912057377073,800,420,380,93,380,train,200,200,1.0,420,380,50,595,0.74375,420,True,159200,0.5074750000062735,False,1397.011999999999,0.010787467948539416,100000,True,128433,82738,800,0.0,2,14,198
0.53,0.47,0.05585106382978723,0.9441489361702128,0.0,2.5531914893617023,6.500071992631008,13.829940409853208,0.14461378290358287,800,424,376,21,376,train,200,200,1.0,424,376,39,476,0.595,424,True,160000,0.5050000000063051,False,1397.950999999999,0.011026305135856092,100000,True,129077,83162,800,0.0,2,14,199
0.5525,0.4475,0.24022346368715083,0.7597765363128491,0.0,2.670391061452514,6.229652207646413,13.921010519880252,0.14366773138658645,800,442,358,86,358,train,200,200,1.0,442,358,65,444,0.555,442,True,160800,0.5025250000063366,False,1400.0499999999988,0.015629467122635105,100000,True,129716,83604,800,0.0,2,14,200
0.5475,0.4525,0.1132596685082873,0.8867403314917127,0.0,2.74585635359116,6.143157505460311,13.576038686100135,0.14731837808091292,800,438,362,41,362,train,200,200,1.0,438,362,53,563,0.70375,438,True,161600,0.5000500000063681,False,1400.8289999999988,0.0037916073696032983,100000,True,130386,84042,800,0.0,2,14,201
0.55625,0.44375,0.09859154929577464,0.9014084507042254,0.0,2.436619718309859,6.44187717575245,14.516906311554816,0.1377704007366975,800,445,355,35,355,train,200,200,1.0,445,355,51,334,0.4175,445,True,162400,0.4975750000063561,False,1401.7739999999985,0.008892620118203923,100000,True,130964,84487,800,0.0,2,14,202
0.575,0.42500000000000004,0.03823529411764706,0.961764705882353,0.0,2.7,6.328584544263018,14.890787162971808,0.13431123406110473,800,460,340,13,340,train,200,200,1.0,460,340,31,470,0.5875,460,True,163200,0.49510000000634324,False,1403.5249999999987,0.006856939940007578,100000,True,131596,84947,800,0.0,2,14,203
0.5375,0.4625,0.13513513513513514,0.8648648648648649,0.0,2.7405405405405405,6.642390533890702,14.3619254786826,0.13925709355396665,800,430,370,50,370,train,200,200,1.0,430,370,50,575,0.71875,430,True,164000,0.49262500000633036,False,1405.101999999999,0.007682061310370045,100000,True,132275,85377,800,0.0,2,14,204
0.525,0.475,0.05526315789473684,0.9447368421052632,0.0,2.544736842105263,6.801594239800356,14.31914576800075,0.13967313640101603,800,420,380,21,380,train,200,200,1.0,420,380,56,492,0.615,420,True,164800,0.4901500000063175,False,1405.727999999999,0.009803041082632262,100000,True,132917,85797,800,0.0,2,14,205
0.525,0.475,0.06842105263157895,0.9315789473684211,0.0,2.7657894736842104,6.312815182759447,13.290137226861994,0.1504875356710091,800,420,380,26,380,train,200,200,1.0,420,380,59,640,0.8,420,True,165600,0.4876750000063046,False,1406.851999999999,0.02258708401786862,100000,True,133617,86217,800,0.0,2,14,206
0.5475,0.4525,0.09668508287292818,0.9033149171270718,0.0,2.574585635359116,6.450792253505395,14.255894482884852,0.14029284534906827,800,438,362,35,362,train,200,200,1.0,438,362,43,505,0.63125,438,True,166400,0.4852000000062917,False,1408.203999999999,0.012336054498446174,100000,True,134252,86655,800,0.0,2,14,207
0.54875,0.45125000000000004,0.32132963988919666,0.6786703601108033,0.0,2.9085872576177287,6.196248545953327,13.731298716794075,0.1456526466468826,800,439,361,116,361,train,200,200,1.0,439,361,39,633,0.79125,439,True,167200,0.4827250000062788,False,1409.4519999999989,0.00928632458424545,100000,True,134967,87094,800,0.0,2,14,208
0.55125,0.44875,0.04178272980501393,0.958217270194986,0.0,2.9220055710306405,6.792180247455274,15.135777710206739,0.13213724714332384,800,441,359,15,359,train,200,200,1.0,441,359,38,658,0.8225,441,True,168000,0.48025000000626594,False,1410.503999999999,0.008717243705468718,100000,True,135687,87535,800,0.0,2,14,209
0.55375,0.44625000000000004,0.15966386554621848,0.8403361344537815,0.0,2.5798319327731094,6.2802701436275035,14.073434495523818,0.14211172124587768,800,443,357,57,357,train,200,200,1.0,443,357,55,445,0.55625,443,True,168800,0.47777500000625306,False,1411.5879999999988,0.012886092715270935,100000,True,136306,87978,800,0.0,2,14,210
0.5625,0.4375,0.2742857142857143,0.7257142857142858,0.0,2.8257142857142856,6.397516692636419,14.622895297454672,0.13677181976049088,800,450,350,96,350,train,200,200,1.0,450,350,41,545,0.68125,450,True,169600,0.4753000000062402,False,1413.462999999999,0.006164735497804941,100000,True,136979,88428,800,0.0,2,14,211
0.53125,0.46875,0.0,1.0,0.0,2.7013333333333334,6.543698975140183,13.959891146965722,0.1432675927730793,800,425,375,0,375,train,200,200,1.0,425,375,51,555,0.69375,425,True,170400,0.4728250000062273,False,1414.2369999999992,0.005417461495671887,100000,True,137651,88853,800,0.0,2,14,212
0.55375,0.44625000000000004,0.0896358543417367,0.9103641456582633,0.0,2.8907563025210083,6.539728217493361,14.654853148444507,0.13647356133434088,800,443,357,32,357,train,200,200,1.0,443,357,60,598,0.7475,443,True,171200,0.4703500000062144,False,1415.956999999999,0.004214419074633042,100000,True,138347,89296,800,0.0,2,14,213
0.54375,0.45625000000000004,0.18082191780821918,0.8191780821917808,0.0,2.495890410958904,6.187457715183812,13.561551156567258,0.14747575531074028,800,435,365,66,365,train,200,200,1.0,435,365,43,409,0.51125,435,True,172000,0.4678750000062015,False,1417.046999999999,0.009241707204273553,100000,True,138958,89731,800,0.0,2,14,214
0.5275,0.47250000000000003,0.0,1.0,0.0,2.6560846560846563,6.591033319444221,13.949276866548615,0.14337660791550752,800,422,378,0,378,train,200,200,1.0,422,378,49,583,0.72875,422,True,172800,0.46540000000618864,False,1418.143999999999,0.009182121087578708,100000,True,139631,90153,800,0.0,2,14,215
0.545,0.45499999999999996,0.12912087912087913,0.8708791208791209,0.0,2.7967032967032965,6.243363282978224,13.721677545007086,0.14575477330960462,800,436,364,47,364,train,200,200,1.0,436,364,62,563,0.70375,436,True,173600,0.46292500000617576,False,1419.3219999999992,0.008918512795353307,100000,True,140316,90589,800,0.0,2,14,216
0.53375,0.46625000000000005,0.10991957104557641,0.8900804289544236,0.0,2.6568364611260056,6.002240879116072,12.873438882822674,0.1553586433434384,800,427,373,41,373,train,200,200,1.0,427,373,56,505,0.63125,427,True,174400,0.4604500000061629,False,1420.192999999999,0.015090852027642541,100000,True,140982,91016,800,0.0,2,14,217
0.535,0.46499999999999997,0.0,1.0,0.0,2.588709677419355,6.130962299346106,13.1848651598841,0.15168907499222242,800,428,372,0,372,train,200,200,1.0,428,372,65,486,0.6075,428,True,175200,0.45797500000615,False,1421.516999999999,0.006009965007797291,100000,True,141621,91444,800,0.0,2,14,218
0.5625,0.4375,0.24,0.76,0.0,2.6514285714285712,6.247031883812209,14.278930020142193,0.14006651739162201,800,450,350,84,350,train,200,200,1.0,450,350,50,492,0.615,450,True,176000,0.4555000000061371,False,1422.772999999999,0.011906585751639796,100000,True,142247,91894,800,0.0,2,14,219
0.5675,0.4325,0.15028901734104047,0.8497109826589595,0.0,2.8728323699421967,6.365325413301364,14.717515406477142,0.13589250255649843,800,454,346,52,346,train,200,200,1.0,454,346,53,567,0.70875,454,True,176800,0.4530250000061242,False,1424.3139999999987,0.00949819840650889,100000,True,142927,92348,800,0.0,2,14,220
0.51625,0.48375,0.04392764857881137,0.9560723514211886,0.0,2.537467700258398,6.380403501967898,13.18946460355121,0.15163617782191918,800,413,387,17,387,train,200,200,1.0,413,387,75,527,0.65875,413,True,177600,0.45055000000611134,False,1425.454999999999,0.009721856176074652,100000,True,143567,92761,800,0.0,2,14,221
0.53125,0.46875,0.12266666666666666,0.8773333333333333,0.0,2.509333333333333,5.947127527896036,12.687205392844877,0.1576391284031649,800,425,375,46,375,train,200,200,1.0,425,375,51,485,0.60625,425,True,178400,0.44807500000609846,False,1426.420999999999,0.01591297047409171,100000,True,144196,93186,800,0.0,2,14,222
0.555,0.44499999999999995,0.07865168539325842,0.9213483146067416,0.0,3.1264044943820224,6.663348961131521,14.973817890183193,0.13356647013259032,800,444,356,28,356,train,200,200,1.0,444,356,51,741,0.92625,444,True,179200,0.4456000000060856,False,1427.0469999999993,0.007055565824121004,100000,True,144962,93630,800,0.0,2,14,223
0.525,0.475,0.07368421052631578,0.9263157894736842,0.0,2.3657894736842104,6.289120332952544,13.240253332531672,0.15105451155424224,800,420,380,28,380,train,200,200,1.0,420,380,64,401,0.50125,420,True,180000,0.4431250000060727,False,1427.9579999999987,0.014991693754018343,100000,True,145552,94050,800,0.0,2,14,224
0.53125,0.46875,0.288,0.712,0.0,2.9466666666666668,5.946296115139127,12.685431712296804,0.15766116954941878,800,425,375,108,375,train,200,200,1.0,425,375,55,700,0.875,425,True,180800,0.4406500000060598,False,1429.1779999999987,0.010217166634683963,100000,True,146299,94475,800,0.0,2,14,225
0.5275,0.47250000000000003,0.06084656084656084,0.9391534391534392,0.0,2.4788359788359786,6.412036272796537,13.570447138193728,0.14737907893771926,800,422,378,23,378,train,200,200,1.0,422,378,84,457,0.57125,422,True,181600,0.4381750000060469,False,1430.3059999999991,0.01422614163831895,100000,True,146913,94897,800,0.0,2,14,226
0.55125,0.44875,0.2200557103064067,0.7799442896935933,0.0,2.777158774373259,6.09210524296379,13.575721989891452,0.14732181474320183,800,441,359,79,359,train,200,200,1.0,441,359,54,508,0.635,441,True,182400,0.43570000000603404,False,1430.9389999999987,0.014819079001790669,100000,True,147588,95338,800,0.0,2,14,227
0.51,0.49,0.04591836734693878,0.9540816326530612,0.0,2.3520408163265305,6.423959590206909,13.110121612667163,0.15255388615675197,800,408,392,18,392,train,200,200,1.0,408,392,64,437,0.54625,408,True,183200,0.43322500000602115,False,1431.4239999999988,0.008994532955475733,100000,True,148185,95746,800,0.0,2,14,228
0.55625,0.44375,0.2056338028169014,0.7943661971830986,0.0,2.816901408450704,6.526760019701714,14.708191593694005,0.135978647494467,800,445,355,73,355,train,200,200,1.0,445,355,41,544,0.68,445,True,184000,0.43075000000600827,False,1432.4679999999987,0.008464789678764646,100000,True,148862,96191,800,0.0,2,14,229
0.56875,0.43125,0.10144927536231885,0.8985507246376812,0.0,2.9217391304347826,6.287789861473195,14.580382287474077,0.13717061463595429,800,455,345,35,345,train,200,200,1.0,455,345,36,595,0.74375,455,True,184800,0.4282750000059954,False,1433.2349999999988,0.01209970661901025,100000,True,149558,96646,800,0.0,2,14,230
0.57125,0.42874999999999996,0.16909620991253643,0.8309037900874635,0.0,3.0466472303206995,6.6367006645779885,15.479185223505512,0.1292057670427609,800,457,343,58,343,train,200,200,1.0,457,343,42,628,0.785,457,True,185600,0.4258000000059825,False,1435.0359999999991,0.012331475645114552,100000,True,150280,97103,800,0.0,2,14,231
0.56375,0.43625,0.11174785100286533,0.8882521489971347,0.0,2.896848137535817,6.447170043514146,14.778613280261654,0.13533069457005173,800,451,349,39,349,train,200,200,1.0,451,349,38,593,0.74125,451,True,186400,0.4233250000059696,False,1435.9839999999988,0.007179102098489238,100000,True,150979,97554,800,0.0,2,14,232
0.545,0.45499999999999996,0.06318681318681318,0.9368131868131868,0.0,2.708791208791209,6.43897953515406,14.151603373964967,0.14132674207640997,800,436,364,23,364,train,200,200,1.0,436,364,61,559,0.69875,436,True,187200,0.42085000000595674,False,1437.1559999999993,0.006411047901274287,100000,True,151644,97990,800,0.0,2,14,233
0.555,0.44499999999999995,0.22752808988764045,0.7724719101123596,0.0,2.688202247191011,6.626497001439491,14.891004497616834,0.13430927378472562,800,444,356,81,356,train,200,200,1.0,444,356,43,491,0.61375,444,True,188000,0.41837500000594385,False,1437.7119999999986,0.010942617797081767,100000,True,152294,98434,800,0.0,2,14,234
0.54125,0.45875,0.051771117166212535,0.9482288828337875,0.0,2.430517711171662,6.9270222102522965,15.099775935154868,0.13245229654988833,800,433,367,19,367,train,200,200,1.0,433,367,41,427,0.53375,433,True,188800,0.41590000000593097,False,1438.4109999999991,0.008004066769281053,100000,True,152892,98867,800,0.0,2,14,235
0.5475,0.4525,0.13812154696132597,0.861878453038674,0.0,2.574585635359116,6.441285090659367,14.234884178252743,0.140499913800176,800,438,362,50,362,train,200,200,1.0,438,362,56,447,0.55875,438,True,189600,0.4134250000059181,False,1439.123999999999,0.012560403867901186,100000,True,153508,99305,800,0.0,2,14,236
0.54375,0.45625000000000004,0.13972602739726028,0.8602739726027397,0.0,2.723287671232877,6.323336625136963,13.85936794550567,0.14430672508760126,800,435,365,51,365,train,200,200,1.0,435,365,60,543,0.67875,435,True,190400,0.4109500000059052,False,1440.0359999999991,0.005210854962242593,100000,True,154176,99740,800,0.0,2,14,237
0.53375,0.46625000000000005,0.1876675603217158,0.8123324396782842,0.0,2.635388739946381,6.238357361631802,13.379854931113787,0.14947845176924598,800,427,373,70,373,train,200,200,1.0,427,373,67,546,0.6825,427,True,191200,0.4084750000058923,False,1441.0249999999992,0.012943086373925326,100000,True,154830,100167,800,0.0,2,14,238
0.54,0.45999999999999996,0.19293478260869565,0.8070652173913043,0.0,2.5407608695652173,6.680173521560489,14.522116351218454,0.13772097341942818,800,432,368,71,368,train,200,200,1.0,432,368,55,462,0.5775,432,True,192000,0.40600000000587944,False,1441.759999999999,0.011724292117578443,100000,True,155451,100599,800,0.0,2,14,239
0.5275,0.47250000000000003,0.13227513227513227,0.8677248677248677,0.0,2.8968253968253967,6.2085665782628965,13.13982344605904,0.1522090466595919,800,422,378,50,378,train,200,200,1.0,422,378,70,683,0.85375,422,True,192800,0.40352500000586655,False,1443.0389999999993,0.011267111833149102,100000,True,156186,101021,800,0.0,2,14,240
0.55,0.44999999999999996,0.10277777777777777,0.8972222222222223,0.0,2.5388888888888888,6.281379344556154,13.95862076568034,0.14328063163069396,800,440,360,37,360,train,200,200,1.0,440,360,64,410,0.5125,440,True,193600,0.40105000000585367,False,1444.5569999999993,0.007460477532404184,100000,True,156794,101461,800,0.0,2,14,241
0.54,0.45999999999999996,0.2554347826086957,0.7445652173913043,0.0,2.5869565217391304,5.827655229682274,12.668815716700596,0.15786795267402234,800,432,368,94,368,train,200,200,1.0,432,368,67,436,0.545,432,True,194400,0.3985750000058408,False,1445.5159999999992,0.007103269059043669,100000,True,157426,101893,800,0.0,2,14,242
0.5575,0.4425,0.05649717514124294,0.943502824858757,0.0,3.053672316384181,6.664407609567401,15.060808157214465,0.13279499872269174,800,446,354,20,354,train,200,200,1.0,446,354,65,673,0.84125,446,True,195200,0.3961000000058279,False,1446.705999999999,0.012967184780281969,100000,True,158165,102339,800,0.0,2,14,243
0.52,0.48,0.17447916666666666,0.8255208333333334,0.0,2.7760416666666665,6.345014681606423,13.218780586680047,0.15129988631593652,800,416,384,67,384,train,200,200,1.0,416,384,68,655,0.81875,416,True,196000,0.393625000005815,False,1447.6099999999992,0.00877265477887704,100000,True,158876,102755,800,0.0,2,14,244
0.54375,0.45625000000000004,0.2054794520547945,0.7945205479452054,0.0,2.8054794520547945,6.2130549281652865,13.6176546370746,0.14686816880749212,800,435,365,75,365,train,200,200,1.0,435,365,66,592,0.74,435,True,196800,0.39115000000580213,False,1448.5729999999985,0.010039233437310032,100000,True,159567,103190,800,0.0,2,14,245
0.525,0.475,0.18947368421052632,0.8105263157894737,0.0,2.25,6.342304865829723,13.352220770167838,0.14978781690522183,800,420,380,72,380,train,200,200,1.0,420,380,70,283,0.35375,420,True,197600,0.38867500000578925,False,1449.3339999999985,0.011788757400572648,100000,True,160113,103610,800,0.0,2,14,246
0.54375,0.45625000000000004,0.043835616438356165,0.9561643835616438,0.0,2.5424657534246577,6.8806574475940465,15.080893035822568,0.13261814106427766,800,435,365,16,365,train,200,200,1.0,435,365,73,475,0.59375,435,True,198400,0.38620000000577637,False,1450.6249999999986,0.004978254039015155,100000,True,160727,104045,800,0.0,2,14,247
0.5375,0.4625,0.1945945945945946,0.8054054054054054,0.0,2.518918918918919,6.580515646534062,14.228141938452026,0.14056649200236987,800,430,370,72,370,train,200,200,1.0,430,370,68,383,0.47875,430,True,199200,0.3837250000057635,False,1451.709999999999,0.00486129094271746,100000,True,161337,104475,800,0.0,2,14,248
0.55125,0.44875,0.07242339832869081,0.9275766016713092,0.0,2.8802228412256268,6.505444742971117,14.496812797707225,0.137961359362819,800,441,359,26,359,train,200,200,1.0,441,359,50,637,0.79625,441,True,200000,0.3812500000057506,False,1452.7049999999988,0.008692988459733897,100000,True,162040,104916,800,0.0,2,14,249
0.55625,0.44375,0.14366197183098592,0.856338028169014,0.0,2.8450704225352115,6.119615626983644,13.790683103061735,0.1450254483446125,800,445,355,51,355,train,200,200,1.0,445,355,55,560,0.7,445,True,200800,0.3787750000057377,False,1454.0999999999985,0.011082700677179673,100000,True,162721,105361,800,0.0,2,14,250
0.5525,0.4475,0.11731843575418995,0.88268156424581,0.0,2.659217877094972,6.743916434316269,15.070204322494456,0.13271220198486036,800,442,358,42,358,train,200,200,1.0,442,358,62,499,0.62375,442,True,201600,0.37630000000572483,False,1455.4079999999988,0.004759709441550512,100000,True,163363,105803,800,0.0,2,14,251
0.545,0.45499999999999996,0.08241758241758242,0.9175824175824175,0.0,2.541208791208791,6.604752730254773,14.515940066494005,0.13777957134284685,800,436,364,30,364,train,200,200,1.0,436,364,50,442,0.5525,436,True,202400,0.37382500000571195,False,1456.3979999999988,0.011956402316609455,100000,True,163979,106239,800,0.0,2,14,252
0.54625,0.45375,0.07988980716253444,0.9201101928374655,0.0,2.8567493112947657,6.875646491403934,15.152939925959084,0.13198758853215825,800,437,363,29,363,train,200,200,1.0,437,363,60,605,0.75625,437,True,203200,0.37135000000569907,False,1457.4339999999988,0.011004667148154113,100000,True,164678,106676,800,0.0,2,14,253
0.5575,0.4425,0.3728813559322034,0.6271186440677966,0.0,2.7203389830508473,6.518274910873104,14.730564770334697,0.13577211947960888,800,446,354,132,354,train,200,200,1.0,446,354,53,495,0.61875,446,True,204000,0.3688750000056862,False,1458.5979999999988,0.013616309642602574,100000,True,165325,107122,800,0.0,2,14,254
0.55625,0.44375,0.2056338028169014,0.7943661971830986,0.0,2.749295774647887,6.20922145499585,13.992611729568113,0.14293257317886937,800,445,355,73,355,train,200,200,1.0,445,355,67,486,0.6075,445,True,204800,0.3664000000056733,False,1459.947999999999,0.008632304573548027,100000,True,165975,107567,800,0.0,2,14,255
0.5525,0.4475,0.33519553072625696,0.664804469273743,0.0,3.036312849162011,5.99875114148952,13.405030483775462,0.1491977211406318,800,442,358,120,358,train,200,200,1.0,442,358,83,697,0.87125,442,True,205600,0.3639250000056604,False,1461.3559999999989,0.012590789471578318,100000,True,166717,108009,800,0.0,2,14,256
0.53,0.47,0.0,1.0,0.0,2.7898936170212765,6.242762706204676,13.282473842988672,0.15057436014118156,800,424,376,0,376,train,200,200,1.0,424,376,68,637,0.79625,424,True,206400,0.36145000000564753,False,1462.186999999999,0.01307632784195448,100000,True,167420,108433,800,0.0,2,14,257
0.55875,0.44125000000000003,0.141643059490085,0.8583569405099151,0.0,2.8526912181303117,6.518784635031363,14.773449597804786,0.13537799596224184,800,447,353,50,353,train,200,200,1.0,447,353,71,562,0.7025,447,True,207200,0.35897500000563465,False,1464.087999999999,0.005207225845733774,100000,True,168105,108880,800,0.0,2,14,258
0.54375,0.45625000000000004,0.12876712328767123,0.8712328767123287,0.0,2.734246575342466,6.987603990845872,15.315296418292323,0.1305883964224966,800,435,365,47,365,train,200,200,1.0,435,365,57,586,0.7325,435,True,208000,0.35650000000562176,False,1464.7849999999992,0.006944756969824084,100000,True,168775,109315,800,0.0,2,14,259
0.55625,0.44375,0.2056338028169014,0.7943661971830986,0.0,2.9690140845070423,6.6655725199550435,15.021008495673337,0.13314685232859574,800,445,355,73,355,train,200,200,1.0,445,355,71,584,0.73,445,True,208800,0.3540250000056089,False,1465.7759999999992,0.009101192131201969,100000,True,169489,109760,800,0.0,2,14,260
0.555,0.44499999999999995,0.10955056179775281,0.8904494382022472,0.0,2.865168539325843,6.075474603280694,13.652751917484705,0.14649061318097012,800,444,356,39,356,train,200,200,1.0,444,356,56,567,0.70875,444,True,209600,0.351550000005596,False,1467.0899999999988,0.010980750321359666,100000,True,170181,110204,800,0.0,2,14,261
0.5525,0.4475,0.1005586592178771,0.8994413407821229,0.0,2.7793296089385473,6.3320203038926275,14.149766042218161,0.14134509320031652,800,442,358,36,358,train,200,200,1.0,442,358,57,558,0.6975,442,True,210400,0.3490750000055831,False,1468.1559999999986,0.01193712724125362,100000,True,170851,110646,800,0.0,2,14,262
0.55625,0.44375,0.16338028169014085,0.8366197183098592,0.0,3.016901408450704,6.471390736969921,14.583415745284329,0.1371420821385221,800,445,355,58,355,train,200,200,1.0,445,355,53,706,0.8825,445,True,211200,0.34660000000557023,False,1469.3049999999985,0.01150168784923153,100000,True,171590,111091,800,0.0,2,14,263
0.54,0.45999999999999996,0.3804347826086957,0.6195652173913043,0.0,2.619565217391304,6.406364231452527,13.926878764027233,0.14360719540159625,800,432,368,140,368,train,200,200,1.0,432,368,82,518,0.6475,432,True,212000,0.34412500000555735,False,1470.2979999999986,0.00855349859175476,100000,True,172226,111523,800,0.0,2,14,264
0.5625,0.4375,0.24571428571428572,0.7542857142857143,0.0,2.9257142857142857,6.354078102829361,14.523607092181397,0.13770683737903341,800,450,350,86,350,train,200,200,1.0,450,350,54,605,0.75625,450,True,212800,0.34165000000554446,False,1471.4189999999987,0.00851589345254979,100000,True,172924,111973,800,0.0,2,14,265
0.58625,0.41374999999999995,0.2084592145015106,0.7915407854984894,0.0,3.1299093655589125,6.748990274318451,16.31175897116242,0.12261093383833116,800,469,331,69,331,train,200,200,1.0,469,331,35,650,0.8125,469,True,213600,0.3391750000055316,False,1471.7399999999989,0.011722899901651545,100000,True,173645,112442,800,0.0,2,14,266
0.555,0.44499999999999995,0.2303370786516854,0.7696629213483146,0.0,2.691011235955056,6.475097246480532,14.550780329169735,0.13744967312788234,800,444,356,82,356,train,200,200,1.0,444,356,47,492,0.615,444,True,214400,0.3367000000055187,False,1472.5759999999987,0.011399688225828868,100000,True,174298,112886,800,0.0,2,14,267
