hit_rate,miss_rate,outage_probability,noma_success_rate,sic_success_rate,cic_benefit_rate,avg_throughput,spectral_efficiency,energy_per_bit,total_requests,cache_hits,noma_transmissions,outages,cic_events,phase,capacity,current_size,utilization,total_hits,total_misses,evictions,cic_opportunities,cic_rate,noma_paired_hits,noma_awareness_enabled,training_step,epsilon,eval_mode,avg_episode_reward,avg_loss,replay_buffer_size,use_neural_network,cic_count,sic_count,warm_up_steps,beta,action_dim,state_dim,episode
0.69,0.31000000000000005,0.11741935483870967,0.8825806451612903,0.0,3.7983870967741935,7.571145512590278,24.4230500406138,0.0818898539156306,10000,6900,3100,364,3100,train,200,200,1.0,6900,3100,1812,7144,0.7144,6900,True,800000,0.6040000000085968,False,17196.93000000006,1193.9656567382813,50000,True,729923,559154,2000,0.42394012000000003,2,14,79
0.6874,0.3126,0.035188739603326934,0.9648112603966731,0.0,3.727447216890595,7.658582376638071,24.49962372564962,0.08163390680592868,10000,6874,3126,110,3126,train,200,200,1.0,6874,3126,1780,6647,0.6647,6874,True,810000,0.5990500000087042,False,17199.269135802526,1234.8240673828125,50000,True,738850,566028,2000,0.42424012,2,14,80
0.6848,0.31520000000000004,0.08565989847715735,0.9143401015228426,0.0,3.6637055837563453,7.61243621493419,24.15113012352218,0.08281185972544136,10000,6848,3152,270,3152,train,200,200,1.0,6848,3152,1759,6343,0.6343,6848,True,820000,0.5941000000088117,False,17200.50121951225,1135.44765625,50000,True,747705,572876,2000,0.42454012,2,14,81
0.6876,0.3124,0.06338028169014084,0.9366197183098591,0.0,3.894686299615877,7.644468910502468,24.47013095551366,0.08173229655517458,10000,6876,3124,198,3124,train,200,200,1.0,6876,3124,1842,7772,0.7772,6876,True,830000,0.5891500000089192,False,17203.933734939812,1159.1109692382813,50000,True,756997,579752,2000,0.42484012000000004,2,14,82
0.6904,0.3096,0.06750645994832041,0.9324935400516796,0.0,3.757105943152455,7.646017904027801,24.696440258487726,0.08098333116298555,10000,6904,3096,209,3096,train,200,200,1.0,6904,3096,1843,6790,0.679,6904,True,840000,0.5842000000090266,False,17208.301190476242,1136.7226431274414,50000,True,765914,586656,2000,0.42514012,2,14,83
0.6929,0.30710000000000004,0.06838163464669489,0.9316183653533051,0.0,3.7938782155649626,7.686329326105715,25.028750654854168,0.07990810358774791,10000,6929,3071,210,3071,train,200,200,1.0,6929,3071,1740,6732,0.6732,6929,True,850000,0.5792500000091341,False,17210.743529411815,1019.870036315918,50000,True,774897,593585,2000,0.42544012000000003,2,14,84
0.6851,0.31489999999999996,0.05144490314385519,0.9485550968561448,0.0,3.7043505874880913,7.536057609198983,23.931589740231765,0.08357154797108063,10000,6851,3149,162,3149,train,200,200,1.0,6851,3149,1911,6662,0.6662,6851,True,860000,0.5743000000092415,False,17214.958139534934,979.9804592895508,50000,True,783784,600436,2000,0.42574012,2,14,85
0.6981,0.30189999999999995,0.07055316329910566,0.9294468367008943,0.0,3.8837363365352764,7.629174699547625,25.27053560631873,0.07914355402502482,10000,6981,3019,213,3019,train,200,200,1.0,6981,3019,1775,7001,0.7001,6981,True,870000,0.569350000009349,False,17220.275862069015,1080.1567202758788,50000,True,792838,607417,2000,0.42604012,2,14,86
0.6878,0.31220000000000003,0.08071748878923767,0.9192825112107623,0.0,3.789878283151826,7.566573289101488,24.236301374444228,0.08252084214916075,10000,6878,3122,252,3122,train,200,200,1.0,6878,3122,1867,7076,0.7076,6878,True,880000,0.5644000000094564,False,17224.698863636415,1086.45748046875,50000,True,801884,614295,2000,0.42634012000000004,2,14,87
0.6854,0.3146,0.023204068658614112,0.9767959313413859,0.0,3.696439923712651,7.607482066986212,24.181443315277217,0.08270804905745437,10000,6854,3146,73,3146,train,200,200,1.0,6854,3146,1821,6684,0.6684,6854,True,890000,0.5594500000095639,False,17227.667415730386,1017.343235168457,50000,True,810779,621149,2000,0.42664012,2,14,88
0.6836,0.3164,0.04993678887484197,0.950063211125158,0.0,3.7329329962073325,7.584770259285158,23.97209310772806,0.08343034506883529,10000,6836,3164,158,3164,train,200,200,1.0,6836,3164,1820,6935,0.6935,6836,True,900000,0.5545000000096714,False,17229.165555555603,964.9082815551758,50000,True,819797,627985,2000,0.42694012000000003,2,14,89
0.6918,0.30820000000000003,0.02628163530175211,0.9737183646982479,0.0,3.8403634003893576,7.665717489809657,24.872542147338276,0.08040995520894229,10000,6918,3082,81,3082,train,200,200,1.0,6918,3082,1838,7246,0.7246,6918,True,910000,0.5495500000097788,False,17232.9494505495,872.737084350586,50000,True,828881,634903,2000,0.42724012,2,14,90
0.6888,0.31120000000000003,0.04820051413881748,0.9517994858611826,0.0,3.754177377892031,7.513657108423738,24.14414237925366,0.08283582695066197,10000,6888,3112,150,3112,train,200,200,1.0,6888,3112,1810,6954,0.6954,6888,True,920000,0.5446000000098863,False,17235.438043478305,845.6790768432617,50000,True,837868,641791,2000,0.42754012,2,14,91
0.6951,0.30489999999999995,0.08625778943916038,0.9137422105608396,0.0,3.8989832732043292,7.647957980195509,25.08349616331751,0.0797337016729283,10000,6951,3049,263,3049,train,200,200,1.0,6951,3049,1777,7452,0.7452,6951,True,930000,0.5396500000099937,False,17238.939784946284,865.3584506225586,50000,True,847045,648742,2000,0.42784012000000005,2,14,92
0.693,0.30700000000000005,0.057980456026058634,0.9420195439739414,0.0,3.7413680781758956,7.641885258034403,24.89213439099154,0.0803466656810193,10000,6930,3070,178,3070,train,200,200,1.0,6930,3070,1814,6114,0.6114,6930,True,940000,0.5347000000101012,False,17242.715957446853,777.6993783569336,50000,True,855863,655672,2000,0.42814012,2,14,93
0.685,0.31499999999999995,0.0746031746031746,0.9253968253968254,0.0,3.7095238095238097,7.655760004783554,24.304000015185885,0.0822909808570745,10000,6850,3150,235,3150,train,200,200,1.0,6850,3150,1896,6752,0.6752,6850,True,950000,0.5297500000102087,False,17246.27368421057,737.4030670166015,50000,True,864790,662522,2000,0.42844012000000004,2,14,94
0.6901,0.30989999999999995,0.058728622136172956,0.9412713778638271,0.0,3.86027750887383,7.622729334648943,24.597384106643894,0.08130945922252718,10000,6901,3099,182,3099,train,200,200,1.0,6901,3099,1837,7443,0.7443,6901,True,960000,0.5248000000103161,False,17249.39895833338,697.863522644043,50000,True,873955,669423,2000,0.42874012,2,14,95
0.6855,0.3145,0.08139904610492846,0.9186009538950716,0.0,3.753577106518283,7.575483284208548,24.08738723118775,0.08303100626083885,10000,6855,3145,256,3145,train,200,200,1.0,6855,3145,1877,6956,0.6956,6855,True,970000,0.5198500000104236,False,17251.804123711387,721.8948834228515,50000,True,882975,676278,2000,0.42904012,2,14,96
0.6976,0.3024,0.05191798941798942,0.9480820105820106,0.0,3.8544973544973544,7.762635862383202,25.670092137510586,0.07791167983684356,10000,6976,3024,157,3024,train,200,200,1.0,6976,3024,1797,6863,0.6863,6976,True,980000,0.514900000010531,False,17255.44897959188,618.4076893615722,50000,True,891974,683254,2000,0.42934012,2,14,97
0.6994,0.3006,0.07584830339321358,0.9241516966067864,0.0,3.9105123087159015,7.621051494614875,25.352799383283017,0.07888675210039127,10000,6994,3006,228,3006,train,200,200,1.0,6994,3006,1815,7170,0.717,6994,True,990000,0.5099500000106385,False,17260.04141414146,586.5399417114257,50000,True,901037,690248,2000,0.42964012,2,14,98
0.6881,0.31189999999999996,0.06059634498236614,0.9394036550176339,0.0,3.682911189483809,7.682206657783887,24.630351579941927,0.08120062734422062,10000,6881,3119,189,3119,train,200,200,1.0,6881,3119,939,6920,0.692,6881,True,1000000,0.505000000010746,False,17247.730000000047,499.62103942871096,50000,True,910039,697129,2000,0.42994012000000004,2,14,99
0.6799,0.32010000000000005,0.055607622617931896,0.944392377382068,0.0,3.514839112777257,7.496908452595248,23.42052000185957,0.0853952004413737,10000,6799,3201,178,3201,train,200,200,1.0,6799,3201,703,6528,0.6528,6799,True,1010000,0.5000500000108534,False,17229.576000000052,418.6539663696289,50000,True,928081,711137,2000,0.43024012,2,14,100
0.6901,0.30989999999999995,0.08260729267505647,0.9173927073249435,0.0,3.7092610519522426,7.61836186266895,24.58329094117118,0.08135607249599257,10000,6901,3099,256,3099,train,200,200,1.0,6901,3099,709,6956,0.6956,6901,True,1020000,0.4951000000109609,False,17215.826000000056,340.1260739898682,50000,True,937118,718038,2000,0.43054012,2,14,101
0.6933,0.3067,0.044995109227257905,0.9550048907727421,0.0,3.7773068144766873,7.625901745623476,24.864368260917754,0.08043638909353007,10000,6933,3067,138,3067,train,200,200,1.0,6933,3067,1168,6949,0.6949,6933,True,1030000,0.49015000001106834,False,17210.67900000006,255.58005729675293,50000,True,946157,724971,2000,0.43084012000000005,2,14,102
0.6918,0.30820000000000003,0.053212199870214145,0.9467878001297858,0.0,3.7770927968851393,7.608711244338522,24.68757704198093,0.08101240541342003,10000,6918,3082,164,3082,train,200,200,1.0,6918,3082,1890,6723,0.6723,6918,True,1040000,0.4852000000111758,False,17217.076000000056,246.88794441223143,50000,True,955079,731889,2000,0.43114012,2,14,103
0.6908,0.30920000000000003,0.08182406209573091,0.9181759379042691,0.0,3.8046571798188875,7.5793171614817725,24.512668698194606,0.08159046347113168,10000,6908,3092,253,3092,train,200,200,1.0,6908,3092,1994,6836,0.6836,6908,True,1050000,0.48025000001128326,False,17227.816000000053,325.4541371154785,50000,True,964070,738797,2000,0.43144012000000004,2,14,104
0.6982,0.30179999999999996,0.06726308813783963,0.9327369118621603,0.0,3.8734261100066267,7.674375841061615,25.428680719223376,0.07865134735393707,10000,6982,3018,203,3018,train,200,200,1.0,6982,3018,1940,6603,0.6603,6982,True,1060000,0.4753000000113907,False,17238.200000000048,384.5062059020996,50000,True,973049,745779,2000,0.43174012,2,14,105
0.6867,0.3133,0.054899457389083944,0.945100542610916,0.0,3.775614427066709,7.5937859608692,24.23806562677689,0.082514835581207,10000,6867,3133,172,3133,train,200,200,1.0,6867,3133,2096,6764,0.6764,6867,True,1070000,0.4703500000114982,False,17249.729000000047,474.8611407470703,50000,True,982022,752646,2000,0.43204012,2,14,106
0.6919,0.30810000000000004,0.06718597857838364,0.9328140214216164,0.0,3.887374229146381,7.637496955772977,24.789019655219008,0.0806808832223797,10000,6919,3081,207,3081,train,200,200,1.0,6919,3081,1976,7307,0.7307,6919,True,1080000,0.46540000001160564,False,17258.122000000043,533.3513882446289,50000,True,991161,759565,2000,0.43234012,2,14,107
0.6881,0.31189999999999996,0.11478037832638666,0.8852196216736133,0.0,3.8355242064764345,7.568600717130586,24.266113232223745,0.08241946210586937,10000,6881,3119,358,3119,train,200,200,1.0,6881,3119,1979,7277,0.7277,6881,True,1090000,0.4604500000117131,False,17266.41600000005,584.9178002929688,50000,True,1000283,766446,2000,0.43264012,2,14,108
0.6951,0.30489999999999995,0.07281075762545097,0.927189242374549,0.0,3.844539193178091,7.710020103671207,25.287045272781917,0.079091881966642,10000,6951,3049,222,3049,train,200,200,1.0,6951,3049,2012,6929,0.6929,6951,True,1100000,0.45550000001182056,False,17276.875000000044,607.5476300048828,50000,True,1009270,773397,2000,0.43294012000000004,2,14,109
0.6965,0.3035,0.0642504118616145,0.9357495881383855,0.0,3.866227347611203,7.641486741997051,25.177880533762938,0.07943480378811266,10000,6965,3035,195,3035,train,200,200,1.0,6965,3035,1995,6815,0.6815,6965,True,1110000,0.450550000011928,False,17289.02600000004,599.9071154785156,50000,True,1018263,780362,2000,0.43324012,2,14,110
0.6938,0.3062,0.06760287393860222,0.9323971260613978,0.0,3.872305682560418,7.716947557362194,25.202310768655106,0.07935780247926559,10000,6938,3062,207,3062,train,200,200,1.0,6938,3062,1932,7198,0.7198,6938,True,1120000,0.4456000000120355,False,17300.113000000038,557.2571632385254,50000,True,1027377,787300,2000,0.43354012000000003,2,14,111
0.6871,0.31289999999999996,0.06008309364014062,0.9399169063598594,0.0,3.8082454458293387,7.50716539255172,23.992219215569573,0.08336035870754777,10000,6871,3129,188,3129,train,200,200,1.0,6871,3129,1984,7305,0.7305,6871,True,1130000,0.44065000001214294,False,17307.213000000036,620.3965036010742,50000,True,1036445,794171,2000,0.43384012,2,14,112
0.6921,0.30789999999999995,0.06560571614160442,0.9343942838583956,0.0,3.749269243260799,7.652117128396312,24.852605158805822,0.08047446081487986,10000,6921,3079,202,3079,train,200,200,1.0,6921,3079,1984,6295,0.6295,6921,True,1140000,0.4357000000122504,False,17316.20700000003,581.5167614746093,50000,True,1045276,801092,2000,0.43414012,2,14,113
0.6862,0.31379999999999997,0.07616316124920332,0.9238368387507967,0.0,3.8164435946462714,7.612460277896395,24.258955633831725,0.08244377994618964,10000,6862,3138,239,3138,train,200,200,1.0,6862,3138,1977,7412,0.7412,6862,True,1150000,0.43075000001235786,False,17324.502000000033,546.5241354370118,50000,True,1054413,807954,2000,0.43444012000000004,2,14,114
0.6903,0.3097,0.0729738456570875,0.9270261543429125,0.0,3.799806264126574,7.553607617337964,24.390079487691196,0.08200055276610839,10000,6903,3097,226,3097,train,200,200,1.0,6903,3097,1880,7270,0.727,6903,True,1160000,0.4258000000124653,False,17329.16900000003,537.7211236572266,50000,True,1063465,814857,2000,0.43474012,2,14,115
0.6975,0.3025,0.08297520661157025,0.9170247933884298,0.0,3.8740495867768594,7.614529034884878,25.171996809536786,0.07945337094760278,10000,6975,3025,251,3025,train,200,200,1.0,6975,3025,1880,6931,0.6931,6975,True,1170000,0.4208500000125728,False,17337.12600000003,531.822389831543,50000,True,1072484,821832,2000,0.43504012000000003,2,14,116
0.6972,0.30279999999999996,0.08520475561426684,0.9147952443857331,0.0,3.8619550858652576,7.652789035047021,25.27341160847761,0.07913454783956149,10000,6972,3028,258,3028,train,200,200,1.0,6972,3028,1916,6894,0.6894,6972,True,1180000,0.41590000001268024,False,17346.36100000003,563.4172146606445,50000,True,1081467,828804,2000,0.43534012,2,14,117
0.6929,0.30710000000000004,0.053728427222403126,0.9462715727775969,0.0,3.727775968739824,7.752102721889292,25.242926479613455,0.07923011627099688,10000,6929,3071,165,3071,train,200,200,1.0,6929,3071,2026,6096,0.6096,6929,True,1190000,0.4109500000127877,False,17356.027000000027,563.2260600280762,50000,True,1090233,835733,2000,0.43564012,2,14,118
0.6871,0.31289999999999996,0.056887184403962926,0.9431128155960371,0.0,3.722595078299776,7.583461023370408,24.236053126783023,0.0825216874025507,10000,6871,3129,178,3129,train,200,200,1.0,6871,3129,2137,6524,0.6524,6871,True,1200000,0.40600000001289516,False,17366.849000000027,545.2600349426269,50000,True,1099086,842604,2000,0.43594012000000004,2,14,119
0.6939,0.30610000000000004,0.0797125122508984,0.9202874877491016,0.0,3.8588696504410325,7.598265052612808,24.822819511966053,0.08057102453796125,10000,6939,3061,244,3061,train,200,200,1.0,6939,3061,2021,6930,0.693,6939,True,1210000,0.4010500000130026,False,17376.941000000028,505.4083001708984,50000,True,1108118,849543,2000,0.43624012,2,14,120
0.6976,0.3024,0.09093915343915344,0.9090608465608465,0.0,3.9113756613756614,7.624695688160797,25.213940767727504,0.07932119847603883,10000,6976,3024,275,3024,train,200,200,1.0,6976,3024,1990,7271,0.7271,6976,True,1220000,0.3961000000131101,False,17386.96300000002,459.8259408569336,50000,True,1117215,856519,2000,0.43654012000000003,2,14,121
0.6955,0.3045,0.07389162561576355,0.9261083743842364,0.0,3.8144499178981937,7.626081321798508,25.044602042031226,0.0798575276478137,10000,6955,3045,225,3045,train,200,200,1.0,6955,3045,2003,6603,0.6603,6955,True,1230000,0.39115000001321754,False,17395.46500000002,410.10375778198244,50000,True,1126123,863474,2000,0.43684012,2,14,122
0.6981,0.30189999999999995,0.0606160980457105,0.9393839019542894,0.0,3.7138125207022195,7.672417928025921,25.4137725340375,0.07869748567715928,10000,6981,3019,183,3019,train,200,200,1.0,6981,3019,597,6866,0.6866,6981,True,1240000,0.386200000013325,False,17382.42100000002,333.8440020751953,50000,True,1135069,870455,2000,0.43714012,2,14,123
0.6876,0.3124,0.07266325224071703,0.927336747759283,0.0,3.7141485275288093,7.5639370965562005,24.212346659911013,0.08260248492606667,10000,6876,3124,227,3124,train,200,200,1.0,6876,3124,970,6970,0.697,6876,True,1250000,0.38125000001343246,False,17373.90200000002,292.9897876739502,50000,True,1144119,877331,2000,0.43744012000000004,2,14,124
0.692,0.30800000000000005,0.0775974025974026,0.9224025974025974,0.0,3.7042207792207793,7.595968193191909,24.662234393480222,0.08109565289545402,10000,6920,3080,239,3080,train,200,200,1.0,6920,3080,1011,6884,0.6884,6920,True,1260000,0.3763000000135399,False,17367.189000000024,227.63795539855957,50000,True,1153088,884251,2000,0.43774012,2,14,125
0.6791,0.32089999999999996,0.05796198192583359,0.9420380180741664,0.0,3.650358367092552,7.682713896293916,23.94114645152358,0.08353818828390831,10000,6791,3209,186,3209,train,200,200,1.0,6791,3209,1517,7012,0.7012,6791,True,1270000,0.3713500000136474,False,17365.917000000023,187.3860427093506,50000,True,1162073,891042,2000,0.43804012000000003,2,14,126
0.7077,0.2923,0.06055422511118714,0.9394457748888129,0.0,3.9011289770783444,7.783461779083601,26.62833314773726,0.07510796822706681,10000,7077,2923,177,2923,train,200,200,1.0,7077,2923,741,6903,0.6903,7077,True,1280000,0.36640000001375483,False,17356.476000000028,151.1127230834961,50000,True,1171134,898119,2000,0.43834012,2,14,127
0.6871,0.31289999999999996,0.04314477468839885,0.9568552253116012,0.0,3.598593799936082,7.6283096681830935,24.379385324969938,0.08203652279746172,10000,6871,3129,135,3129,train,200,200,1.0,6871,3129,568,6832,0.6832,6871,True,1290000,0.3614500000138623,False,17338.75600000003,144.54495044708253,50000,True,1180041,904990,2000,0.43864012,2,14,128
0.6971,0.30289999999999995,0.04192802905249257,0.9580719709475074,0.0,3.813799933971608,7.711079790293014,25.457510037282976,0.07856227875667983,10000,6971,3029,127,3029,train,200,200,1.0,6971,3029,588,7234,0.7234,6971,True,1300000,0.35650000001396975,False,17323.559000000037,116.93699649810792,50000,True,1189183,911961,2000,0.43894012000000004,2,14,129
0.6916,0.3084,0.03696498054474708,0.9630350194552529,0.0,3.7506485084306096,7.651875428395491,24.811528626444524,0.08060768967972283,10000,6916,3084,114,3084,train,200,200,1.0,6916,3084,1192,6870,0.687,6916,True,1310000,0.3515500000140772,False,17315.14400000004,104.15521175384521,50000,True,1198177,918877,2000,0.43924012,2,14,130
0.6964,0.3036,0.08069828722002635,0.9193017127799736,0.0,3.800724637681159,7.719554869009845,25.426728817555485,0.07865738508286332,10000,6964,3036,245,3036,train,200,200,1.0,6964,3036,1582,6775,0.6775,6964,True,1320000,0.3466000000141847,False,17312.92300000004,82.46690593719482,50000,True,1207118,925841,2000,0.43954012000000003,2,14,131
0.6926,0.3074,0.08783344176968119,0.9121665582303188,0.0,3.752439817826936,7.576271507230998,24.646296380061802,0.08114809499807633,10000,6926,3074,270,3074,train,200,200,1.0,6926,3074,1402,6913,0.6913,6926,True,1330000,0.34165000001429213,False,17308.421000000035,67.57617809295654,50000,True,1216075,932767,2000,0.43984012,2,14,132
0.6808,0.31920000000000004,0.04981203007518797,0.950187969924812,0.0,3.5836466165413534,7.625748499479733,23.89018953471094,0.08371637224117146,10000,6808,3192,159,3192,train,200,200,1.0,6808,3192,1112,6803,0.6803,6808,True,1340000,0.3367000000143996,False,17297.042000000038,59.664493770599364,50000,True,1224969,939575,2000,0.44014012,2,14,133
0.6945,0.3055,0.05597381342062193,0.9440261865793781,0.0,3.802291325695581,7.715517342939646,25.25537591796938,0.07919106041011197,10000,6945,3055,171,3055,train,200,200,1.0,6945,3055,1265,6965,0.6965,6945,True,1350000,0.33175000001450705,False,17289.607000000044,56.00134227752685,50000,True,1234032,946520,2000,0.44044012,2,14,134
0.7004,0.2996,0.07076101468624833,0.9292389853137517,0.0,3.9796395193591456,7.636668737522401,25.489548523105476,0.07846353175643982,10000,7004,2996,212,2996,train,200,200,1.0,7004,2996,1816,7287,0.7287,7004,True,1360000,0.3268000000146145,False,17292.392000000043,46.42542830467224,50000,True,1243223,953524,2000,0.44074012,2,14,135
0.706,0.29400000000000004,0.05,0.95,0.0,3.882312925170068,7.7340360980734655,26.3062452315424,0.07602757377179424,10000,7060,2940,147,2940,train,200,200,1.0,7060,2940,708,7051,0.7051,7060,True,1370000,0.32185000001472197,False,17279.253000000048,39.96185455322266,50000,True,1252305,960584,2000,0.44104012000000004,2,14,136
0.6994,0.3006,0.07285429141716566,0.9271457085828343,0.0,3.6310711909514306,7.738048823833655,25.742012055334847,0.07769400448188798,10000,6994,3006,219,3006,train,200,200,1.0,6994,3006,486,6066,0.6066,6994,True,1380000,0.31690000001482943,False,17264.19700000005,35.36405933380127,50000,True,1261102,967578,2000,0.44134012,2,14,137
0.6909,0.30910000000000004,0.0634098997088321,0.936590100291168,0.0,3.7356842445810416,7.645926454483692,24.736093349995766,0.08085351117096841,10000,6909,3091,196,3091,train,200,200,1.0,6909,3091,508,7299,0.7299,6909,True,1390000,0.3119500000149369,False,17244.460000000057,27.234572849273682,50000,True,1270219,974487,2000,0.44164012,2,14,138
0.6962,0.30379999999999996,0.04246214614878209,0.9575378538512179,0.0,3.661619486504279,7.598069192885996,25.01010267572744,0.07996768449659426,10000,6962,3038,129,3038,train,200,200,1.0,6962,3038,548,6437,0.6437,6962,True,1400000,0.30700000001504435,False,17227.65200000006,20.77664041996002,50000,True,1279104,981449,2000,0.44194012000000005,2,14,139
0.69,0.31000000000000005,0.044516129032258066,0.9554838709677419,0.0,3.623548387096774,7.708653501254182,24.866624197594135,0.08042909178615011,10000,6900,3100,138,3100,train,200,200,1.0,6900,3100,687,6571,0.6571,6900,True,1410000,0.3020500000151518,False,17213.949000000062,22.046415753364563,50000,True,1287990,988349,2000,0.44224012,2,14,140
0.6872,0.31279999999999997,0.0792838874680307,0.9207161125319693,0.0,3.6710358056265986,7.616558953934047,24.349613024085826,0.08213682895172365,10000,6872,3128,248,3128,train,200,200,1.0,6872,3128,1091,6818,0.6818,6872,True,1420000,0.29710000001525927,False,17207.57100000006,22.025619158744814,50000,True,1296960,995221,2000,0.44254012000000004,2,14,141
0.695,0.30500000000000005,0.06852459016393443,0.9314754098360656,0.0,3.7488524590163936,7.646400528371968,25.07016566679334,0.07977609827481506,10000,6950,3050,209,3050,train,200,200,1.0,6950,3050,700,7081,0.7081,6950,True,1430000,0.29215000001536673,False,17192.704000000063,21.385941791534425,50000,True,1305998,1002171,2000,0.44284012,2,14,142
0.6857,0.3143,0.09735921094495704,0.902640789055043,0.0,3.739739102768056,7.642694343010806,24.316558520556175,0.08224848093982073,10000,6857,3143,306,3143,train,200,200,1.0,6857,3143,1122,7295,0.7295,6857,True,1440000,0.2872000000154742,False,17184.854000000065,21.611143436431885,50000,True,1315097,1009028,2000,0.44314012,2,14,143
0.698,0.30200000000000005,0.054635761589403975,0.945364238410596,0.0,3.81158940397351,7.836170620418757,25.9475848358237,0.0770784646299244,10000,6980,3020,165,3020,train,200,200,1.0,6980,3020,848,7010,0.701,6980,True,1450000,0.28225000001558165,False,17174.909000000072,21.82258102416992,50000,True,1324175,1016008,2000,0.44344012,2,14,144
0.6885,0.3115,0.024077046548956663,0.9759229534510433,0.0,3.704975922953451,7.604126899725148,24.41132231051412,0.08192919558227237,10000,6885,3115,75,3115,train,200,200,1.0,6885,3115,871,7168,0.7168,6885,True,1460000,0.2773000000156891,False,17162.690000000075,17.504344291687012,50000,True,1333226,1022893,2000,0.44374012,2,14,145
0.6995,0.3005,0.06256239600665557,0.9374376039933444,0.0,3.947420965058236,7.682675785033929,25.56630876883171,0.07822795297059978,10000,6995,3005,188,3005,train,200,200,1.0,6995,3005,1162,7595,0.7595,6995,True,1470000,0.27235000001579657,False,17157.917000000078,17.614229402542115,50000,True,1342465,1029888,2000,0.44404012000000004,2,14,146
0.6971,0.30289999999999995,0.043908880818752064,0.9560911191812479,0.0,3.6883459887751733,7.6175027195662635,25.148572860898856,0.0795273756114253,10000,6971,3029,133,3029,train,200,200,1.0,6971,3029,847,6472,0.6472,6971,True,1480000,0.267400000015904,False,17144.08400000008,13.407033939361572,50000,True,1351336,1036859,2000,0.44434012,2,14,147
0.6965,0.3035,0.06490939044481055,0.9350906095551894,0.0,3.8803953871499175,7.6637655046306365,25.25128667094114,0.07920388477873386,10000,6965,3035,197,3035,train,200,200,1.0,6965,3035,1438,7505,0.7505,6965,True,1490000,0.2624500000160115,False,17139.96700000008,12.954279177188873,50000,True,1360489,1043824,2000,0.44464012,2,14,148
0.7039,0.29610000000000003,0.07666328942924687,0.9233367105707532,0.0,3.889564336372847,7.8121800102837895,26.383586660870616,0.07580470486092747,10000,7039,2961,227,2961,train,200,200,1.0,7039,2961,551,7216,0.7216,7039,True,1500000,0.25750000001611895,False,17122.466000000088,9.987312524318694,50000,True,1369641,1050863,2000,0.44494012000000005,2,14,149
0.695,0.30500000000000005,0.06491803278688525,0.9350819672131148,0.0,3.861967213114754,7.729857530928547,25.343795183372286,0.07891477916110104,10000,6950,3050,198,3050,train,200,200,1.0,6950,3050,1274,7453,0.7453,6950,True,1510000,0.2525500000162264,False,17116.787000000088,8.406783599853515,50000,True,1387933,1065023,2000,0.44524012,2,14,150
0.7021,0.29790000000000005,0.04968110104061766,0.9503188989593824,0.0,4.010741859684458,7.717976838807979,25.90794507824095,0.07719639647066105,10000,7021,2979,148,2979,train,200,200,1.0,7021,2979,1845,7485,0.7485,7021,True,1520000,0.24760000001633387,False,17123.526000000085,6.5799740076065065,50000,True,1397148,1072044,2000,0.44554012000000004,2,14,151
0.7011,0.29890000000000005,0.06289729006356641,0.9371027099364336,0.0,4.006691201070592,7.699972859285877,25.76103331979216,0.07763663728750365,10000,7011,2989,188,2989,train,200,200,1.0,7011,2989,2067,7384,0.7384,7011,True,1530000,0.24265000001644133,False,17133.966000000084,6.755609593391418,50000,True,1406350,1079055,2000,0.44584012,2,14,152
0.6942,0.30579999999999996,0.06998037933289732,0.9300196206671026,0.0,3.687377370830608,7.66390260399877,25.06181361673895,0.07980268429832177,10000,6942,3058,214,3058,train,200,200,1.0,6942,3058,1489,6441,0.6441,6942,True,1540000,0.23770000001654878,False,17128.711000000087,6.180732960700989,50000,True,1415160,1085997,2000,0.44614012000000003,2,14,153
0.7064,0.29359999999999997,0.055858310626702996,0.944141689373297,0.0,3.977861035422343,7.773042392068262,26.474940027480454,0.07554313618554151,10000,7064,2936,164,2936,train,200,200,1.0,7064,2936,1148,7494,0.7494,7064,True,1550000,0.23275000001665624,False,17124.825000000084,5.71121167063713,50000,True,1424345,1093061,2000,0.44644012,2,14,154
0.697,0.30300000000000005,0.06765676567656766,0.9323432343234324,0.0,3.7646864686468646,7.7256868629316315,25.497316379312316,0.07843962753753701,10000,6970,3030,205,3030,train,200,200,1.0,6970,3030,1122,6706,0.6706,6970,True,1560000,0.2278000000167637,False,17119.487000000092,4.423293378353119,50000,True,1433283,1100031,2000,0.44674012,2,14,155
0.6925,0.3075,0.05333333333333334,0.9466666666666667,0.0,3.585040650406504,7.563804664624419,24.597738746746074,0.08130828693611404,10000,6925,3075,164,3075,train,200,200,1.0,6925,3075,1419,5658,0.5658,6925,True,1570000,0.22285000001687116,False,17112.308000000092,3.699019570350647,50000,True,1441906,1106956,2000,0.44704012000000004,2,14,156
0.691,0.30900000000000005,0.060841423948220064,0.9391585760517799,0.0,3.826537216828479,7.607533532492944,24.619849619718266,0.08123526467026758,10000,6910,3090,188,3090,train,200,200,1.0,6910,3090,1949,6813,0.6813,6910,True,1580000,0.21790000001697862,False,17116.308000000092,3.051826798915863,50000,True,1450925,1113866,2000,0.44734012,2,14,157
0.6975,0.3025,0.04033057851239669,0.9596694214876033,0.0,3.979504132231405,7.698672283484388,25.4501563090393,0.07858497903565514,10000,6975,3025,122,3025,train,200,200,1.0,6975,3025,2111,7332,0.7332,6975,True,1590000,0.21295000001708608,False,17128.665000000092,2.9541777205467223,50000,True,1460116,1120841,2000,0.44764012000000003,2,14,158
