hit_rate,miss_rate,outage_probability,noma_success_rate,sic_success_rate,cic_opportunity_rate,cic_benefit_rate,avg_throughput,spectral_efficiency,energy_per_bit,total_requests,cache_hits,noma_transmissions,outages,cic_events,cache_capacity,cache_current_size,cache_utilization,cache_total_requests,cache_total_hits,cache_total_misses,cache_hit_rate,cache_miss_rate,cache_evictions,cache_cic_opportunities,cache_cic_rate,cache_noma_paired_hits,cache_noma_awareness_enabled,policy,run,seed
0.58,0.42,0.6785714285714286,0.5714285714285714,0.9761904761904762,0.16666666666666666,0.10714285714285714,5.992757437971631,28.53694018081729,0.03504229933776174,200,116,42,57,9,200,200,1.0,1764,582,1182,0.3299319727891156,0.6700680272108843,0,304,0.17233560090702948,132,True,dqn,3,2028
0.5,0.5,0.53,0.52,1.0,0.13,0.12,5.23886628603939,20.95546514415756,0.047720248303760635,200,100,50,53,12,200,200,1.0,2164,710,1454,0.32809611829944546,0.6719038817005545,0,361,0.1668207024029575,146,True,dqn,4,2029
0.48,0.52,0.875,0.25,0.8846153846153846,0.10576923076923077,0.028846153846153848,4.9343110182750785,18.978119301057994,0.05269226018324439,200,96,52,91,3,200,200,1.0,2572,828,1744,0.32192846034214617,0.6780715396578538,0,416,0.16174183514774496,157,True,dqn,5,2030
0.36,0.64,0.4375,0.8125,1.0,0.328125,0.1953125,4.002214333547228,12.50691979233509,0.07995573783185637,200,72,64,56,25,200,200,1.0,3028,984,2044,0.3249669749009247,0.6750330250990753,0,505,0.166776750330251,199,True,dqn,6,2031
0.53,0.47,0.574468085106383,0.5531914893617021,1.0,0.11702127659574468,0.09574468085106383,5.521553314044914,23.49597154912729,0.04256048735457134,200,106,47,54,9,200,200,1.0,3416,1112,2304,0.3255269320843091,0.674473067915691,0,557,0.16305620608899296,210,True,dqn,7,2032
0.565,0.435,0.75,0.45454545454545453,1.0,0.10227272727272728,0.045454545454545456,5.81002095250374,26.40918614774427,0.037865612155012,200,113,44,66,4,200,200,1.0,3790,1245,2545,0.32849604221635886,0.6715039577836411,0,606,0.15989445910290237,219,True,dqn,8,2033
0.29,0.71,0.4225352112676056,0.7887323943661971,1.0,0.39436619718309857,0.3028169014084507,3.3733409068154363,9.502368751592778,0.10523691788243653,200,58,71,60,43,200,200,1.0,4274,1419,2855,0.33200748713149275,0.6679925128685072,0,704,0.1647168928404305,277,True,dqn,9,2034
0.535,0.465,0.5212765957446809,0.5957446808510638,1.0,0.14893617021276595,0.10638297872340426,5.616955347481739,23.901937648858464,0.04183761227608085,200,107,47,49,10,200,200,1.0,4660,1554,3106,0.3334763948497854,0.6665236051502146,0,760,0.1630901287553648,291,True,dqn,10,2035
0.495,0.505,0.4411764705882353,0.6078431372549019,1.0,0.23529411764705882,0.22549019607843138,5.195922994753487,20.37616860687642,0.049076939796352415,200,99,51,45,23,200,200,1.0,5062,1701,3361,0.3360331884630581,0.6639668115369419,0,823,0.16258395890952193,315,True,dqn,11,2036
0.43,0.57,0.6228070175438597,0.6842105263157895,1.0,0.2982456140350877,0.16666666666666666,4.686343039922212,16.443308912007762,0.06081501024831734,200,86,57,71,19,200,200,1.0,5490,1859,3631,0.338615664845173,0.661384335154827,0,897,0.1633879781420765,351,True,dqn,12,2037
0.5,0.5,0.71,0.54,0.98,0.15,0.1,5.215107315096663,20.860429260386653,0.0479376520740621,200,100,50,71,10,200,200,1.0,5890,1989,3901,0.33769100169779287,0.6623089983022071,0,953,0.16179966044142616,366,True,dqn,13,2038
0.525,0.475,0.4479166666666667,0.625,1.0,0.09375,0.08333333333333333,5.457261275331383,22.738588647214097,0.04397810328138017,200,105,48,43,8,200,200,1.0,6280,2112,4168,0.3363057324840764,0.6636942675159236,0,1005,0.16003184713375795,375,True,dqn,14,2039
0.565,0.435,0.3977272727272727,0.6590909090909091,1.0,0.1590909090909091,0.14772727272727273,5.8589242996619335,26.63147408937243,0.037549554960574286,200,113,44,35,13,200,200,1.0,6654,2253,4401,0.3385933273219116,0.6614066726780884,0,1052,0.15810039074241058,389,True,dqn,15,2040
0.57,0.43,0.8953488372093024,0.20930232558139536,0.9302325581395349,0.05813953488372093,0.0,5.802099711730559,26.98651028711888,0.0370555506940561,200,114,43,77,0,200,200,1.0,7026,2377,4649,0.33831483062909196,0.661685169370908,0,1098,0.15627668659265584,394,True,dqn,16,2041
0.445,0.555,0.5,0.6607142857142857,1.0,0.21428571428571427,0.16964285714285715,4.7413804885521476,16.933501744829098,0.0590545307798114,200,89,56,56,19,200,200,1.0,7448,2514,4934,0.33754027926960256,0.6624597207303975,0,1162,0.15601503759398497,418,True,dqn,17,2042
0.345,0.655,0.3484848484848485,0.7878787878787878,1.0,0.3484848484848485,0.29545454545454547,3.8820761914988604,11.763867246966244,0.0850060595726195,200,69,66,46,39,200,200,1.0,7910,2675,5235,0.3381795195954488,0.6618204804045512,0,1249,0.15790139064475348,464,True,dqn,18,2043
0.535,0.465,0.5319148936170213,0.6595744680851063,1.0,0.26595744680851063,0.22340425531914893,5.67104665153687,24.132113410795192,0.04143855877756081,200,107,47,50,21,200,200,1.0,8296,2832,5464,0.3413693346190935,0.6586306653809064,0,1304,0.15718418514946964,489,True,dqn,19,2044
0.38,0.62,0.5564516129032258,0.6612903225806451,0.967741935483871,0.31451612903225806,0.21774193548387097,4.136576983509174,13.343796720997336,0.07494118959609408,200,76,62,69,27,200,200,1.0,8744,2986,5758,0.34149130832570906,0.6585086916742909,0,1386,0.15850869167429094,528,True,dqn,20,2045
0.48,0.52,0.3269230769230769,0.7884615384615384,1.0,0.1346153846153846,0.125,5.147912753744473,19.799664437478743,0.05050590645905605,200,96,52,34,13,200,200,1.0,9152,3110,6042,0.33981643356643354,0.6601835664335665,0,1443,0.15767045454545456,542,True,dqn,21,2046
0.4,0.6,0.6166666666666667,0.5833333333333334,0.9833333333333333,0.2833333333333333,0.2,4.287838792666299,14.292795975554329,0.06996531691282441,200,80,60,74,24,200,200,1.0,9592,3258,6334,0.3396580483736447,0.6603419516263553,0,1522,0.15867389491242703,576,True,dqn,22,2047
0.525,0.475,0.46875,0.625,1.0,0.15625,0.13541666666666666,5.484150657895674,22.850627741231975,0.04376247389456119,200,105,48,45,13,200,200,1.0,9982,3393,6589,0.33991184131436586,0.6600881586856342,0,1576,0.15788419154478062,591,True,dqn,23,2048
0.545,0.455,0.6304347826086957,0.5652173913043478,0.9555555555555556,0.20652173913043478,0.13043478260869565,5.6489898245778996,24.560825324251738,0.040715244166187874,200,109,46,58,12,200,200,1.0,10364,3542,6822,0.3417599382477808,0.6582400617522193,0,1630,0.1572751833269008,611,True,dqn,24,2049
0.52,0.48,0.625,0.4583333333333333,1.0,0.0625,0.041666666666666664,5.386587149696506,22.444113123735445,0.0445551131598274,200,104,48,60,4,200,200,1.0,10756,3658,7098,0.34008925251022687,0.6599107474897732,0,1681,0.15628486426180738,617,True,dqn,25,2050
0.365,0.635,0.3984375,0.71875,1.0,0.203125,0.1640625,4.031510174439345,12.598469295122952,0.0793747221646295,200,73,64,51,21,200,200,1.0,11210,3785,7425,0.3376449598572703,0.6623550401427297,0,1756,0.15664585191793043,643,True,dqn,26,2051
0.535,0.465,0.5,0.5531914893617021,1.0,0.07446808510638298,0.07446808510638298,5.557657040116359,23.649604426027057,0.042284005346807055,200,107,47,47,7,200,200,1.0,11596,3910,7686,0.3371852362883753,0.6628147637116246,0,1805,0.15565712314591237,651,True,dqn,27,2052
0.485,0.515,0.6923076923076923,0.4807692307692308,1.0,0.19230769230769232,0.1346153846153846,5.050010957518287,19.42311906737803,0.051485036802330235,200,97,52,72,14,200,200,1.0,12002,4047,7955,0.33719380103316116,0.6628061989668388,0,1863,0.15522412931178137,671,True,dqn,28,2053
0.435,0.565,0.5350877192982456,0.6842105263157895,0.9821428571428571,0.2982456140350877,0.19298245614035087,4.686276915878075,16.443076897817807,0.06081586835689566,200,87,57,61,22,200,200,1.0,12428,4202,8226,0.3381074991953653,0.6618925008046347,0,1935,0.15569681364660445,705,True,dqn,29,2054
0.395,0.605,0.48360655737704916,0.6721311475409836,1.0,0.3524590163934426,0.27049180327868855,4.313253197456925,14.141813762153852,0.0707122874631674,200,79,61,59,33,200,200,1.0,12870,4367,8503,0.33931623931623933,0.6606837606837607,0,2016,0.15664335664335666,747,True,dqn,30,2055
0.435,0.565,0.6403508771929824,0.6491228070175439,0.9642857142857143,0.2631578947368421,0.17543859649122806,4.622784085021336,16.220295035162582,0.06165115972503497,200,87,57,73,20,200,200,1.0,13296,4514,8782,0.3395006016847172,0.6604993983152828,0,2086,0.1568892900120337,777,True,dqn,31,2056
0.52,0.48,0.8333333333333334,0.3333333333333333,0.9375,0.125,0.020833333333333332,5.369312070364714,22.37213362651964,0.04469846357499907,200,104,48,80,2,200,200,1.0,13688,4644,9044,0.3392752776154296,0.6607247223845705,0,2142,0.1564874342489772,790,True,dqn,32,2057
0.335,0.665,0.3283582089552239,0.8208955223880597,1.0,0.35074626865671643,0.27611940298507465,3.784238849599697,11.296235371939394,0.08852506760651137,200,67,67,44,37,200,200,1.0,14154,4805,9349,0.3394800056521125,0.6605199943478874,0,2233,0.15776458951533134,837,True,dqn,33,2058
0.525,0.475,0.46875,0.6041666666666666,1.0,0.15625,0.125,5.587626651154014,23.28177771314172,0.04295204654563539,200,105,48,45,12,200,200,1.0,14544,4940,9604,0.33965896589658967,0.6603410341034104,0,2289,0.1573844884488449,852,True,dqn,34,2059
0.5,0.5,0.51,0.52,1.0,0.06,0.06,5.20197219594763,20.80788878379052,0.048058695929738264,200,100,50,51,6,200,200,1.0,14944,5054,9890,0.3381959314775161,0.661804068522484,0,2341,0.1566514989293362,859,True,dqn,35,2060
0.52,0.48,0.4895833333333333,0.5625,1.0,0.21875,0.19791666666666666,5.452633735804457,22.71930723251857,0.04401542660458772,200,104,48,47,19,200,200,1.0,15336,5200,10136,0.33907146583202924,0.6609285341679707,0,2399,0.15642931664058424,880,True,dqn,36,2061
0.49,0.51,0.7058823529411765,0.5294117647058824,0.9803921568627451,0.14705882352941177,0.09803921568627451,5.125775940896001,20.10108212116079,0.04974856547385979,200,98,51,72,10,200,200,1.0,15740,5328,10412,0.33850063532401525,0.6614993646759848,0,2455,0.1559720457433291,895,True,dqn,37,2062
0.53,0.47,0.5319148936170213,0.5957446808510638,1.0,0.2127659574468085,0.1595744680851064,5.5456109529698026,23.598344480722567,0.04237585398488007,200,106,47,50,15,200,200,1.0,16128,5474,10654,0.3394097222222222,0.6605902777777778,0,2515,0.15593998015873015,915,True,dqn,38,2063
0.585,0.415,0.7619047619047619,0.4523809523809524,0.9512195121951219,0.08333333333333333,0.011904761904761904,6.02688536716573,28.69945412936062,0.03484386830120795,200,117,42,64,1,200,200,1.0,16494,5607,10887,0.33994179701709715,0.6600582029829029,0,2560,0.15520795440766338,922,True,dqn,39,2064
0.435,0.565,0.7368421052631579,0.5087719298245614,0.9642857142857143,0.16666666666666666,0.06140350877192982,4.5956288695125265,16.125013577236935,0.06201545165900895,200,87,57,84,7,200,200,1.0,16920,5732,11188,0.3387706855791962,0.6612293144208038,0,2626,0.15520094562647754,941,True,dqn,40,2065
0.44,0.56,0.49107142857142855,0.6071428571428571,1.0,0.19642857142857142,0.17857142857142858,4.660660966048536,16.64521773588763,0.060077315651087426,200,88,56,55,20,200,200,1.0,17344,5864,11480,0.33809963099630996,0.66190036900369,0,2689,0.1550392066420664,963,True,dqn,41,2066
0.56,0.44,0.32954545454545453,0.7954545454545454,1.0,0.18181818181818182,0.17045454545454544,5.8909865332826845,26.777211514921294,0.037345188069443355,200,112,44,29,15,200,200,1.0,17720,6008,11712,0.33905191873589163,0.6609480812641084,0,2740,0.154627539503386,979,True,dqn,42,2067
0.5,0.5,0.57,0.62,1.0,0.12,0.08,5.218685815165117,20.87474326066047,0.047904780792420644,200,100,50,57,8,200,200,1.0,18120,6132,11988,0.33841059602649004,0.66158940397351,0,2796,0.1543046357615894,991,True,dqn,43,2068
0.31,0.69,0.5289855072463768,0.6521739130434783,0.9710144927536232,0.3333333333333333,0.2536231884057971,3.4850120555070725,10.10148421886108,0.09899535338904364,200,62,69,73,35,200,200,1.0,18596,6286,12310,0.3380296838029684,0.6619703161970316,0,2887,0.15524844052484404,1037,True,dqn,44,2069
0.59,0.41,0.47560975609756095,0.6097560975609756,1.0,0.024390243902439025,0.024390243902439025,6.064892542598367,29.584841671211546,0.03380109351651799,200,118,41,39,2,200,200,1.0,18960,6408,12552,0.3379746835443038,0.6620253164556962,0,2929,0.1544831223628692,1039,True,dqn,45,2070
0.515,0.485,0.5102040816326531,0.673469387755102,1.0,0.14285714285714285,0.09183673469387756,5.423963059218051,22.13862473150225,0.04516992415418857,200,103,49,50,9,200,200,1.0,19354,6539,12815,0.3378629740622094,0.6621370259377906,0,2984,0.15418001446729357,1053,True,dqn,46,2071
0.265,0.735,0.43243243243243246,0.7162162162162162,1.0,0.38513513513513514,0.2972972972972973,3.19698328661549,8.640495369231054,0.1157341051950582,200,53,74,64,44,200,200,1.0,19848,6706,13142,0.3378677952438533,0.6621322047561466,0,3085,0.15543127771060056,1110,True,dqn,47,2072
0.515,0.485,0.7653061224489796,0.40816326530612246,1.0,0.10204081632653061,0.061224489795918366,5.30564846381347,21.655708015565185,0.046177201838944415,200,103,49,75,6,200,200,1.0,20242,6829,13413,0.337367849026776,0.662632150973224,0,3137,0.15497480486117973,1120,True,dqn,48,2073
0.485,0.515,0.7307692307692307,0.5192307692307693,0.9803921568627451,0.125,0.057692307692307696,5.0774544102576735,19.528670808683362,0.05120676208824992,200,97,52,76,6,200,200,1.0,20648,6954,13694,0.3367880666408369,0.6632119333591631,0,3196,0.1547849670670283,1133,True,dqn,49,2074
0.49,0.51,0.39215686274509803,0.7058823529411765,1.0,0.19607843137254902,0.1568627450980392,5.170612249576608,20.276910782653363,0.04931717709462366,200,98,51,40,16,200,200,1.0,21052,7092,13960,0.3368801064031921,0.6631198935968079,0,3259,0.15480714421432643,1153,True,dqn,50,2075
0.32,0.68,0.5073529411764706,0.7205882352941176,1.0,0.35294117647058826,0.22794117647058823,3.601947231587315,10.593962445845044,0.09439338728184754,200,64,68,69,31,200,200,1.0,21524,7254,14270,0.33701914142352724,0.6629808585764727,0,3353,0.15577959487084186,1202,True,dqn,51,2076
0.525,0.475,0.59375,0.5833333333333334,0.9361702127659575,0.19791666666666666,0.125,5.453455613113551,22.722731721306463,0.04400879314445843,200,105,48,57,12,200,200,1.0,21914,7397,14517,0.3375467737519394,0.6624532262480606,0,3411,0.15565391986857716,1221,True,dqn,52,2077
0.48,0.52,0.46153846153846156,0.6153846153846154,1.0,0.08653846153846154,0.04807692307692308,5.093133339782722,19.5889743837797,0.05104912490099697,200,96,52,48,5,200,200,1.0,22322,7511,14811,0.33648418600483826,0.6635158139951618,0,3469,0.15540722157512768,1230,True,dqn,53,2078
0.235,0.765,0.5454545454545454,0.7272727272727273,0.9868421052631579,0.38961038961038963,0.2727272727272727,2.873785752957791,7.464378579111146,0.13396962512036462,200,47,77,84,42,200,200,1.0,22828,7680,15148,0.3364289469073068,0.6635710530926933,0,3572,0.15647450499386717,1291,True,dqn,54,2079
0.545,0.455,0.6956521739130435,0.5,1.0,0.05434782608695652,0.010869565217391304,5.630634543834637,24.481019755802766,0.04084797161127117,200,109,46,64,1,200,200,1.0,23210,7801,15409,0.33610512710038776,0.6638948728996122,0,3622,0.15605342524773805,1296,True,dqn,55,2080
0.43,0.57,0.34210526315789475,0.7894736842105263,1.0,0.34210526315789475,0.2631578947368421,4.665614310862623,16.370576529342536,0.06108520357897018,200,86,57,39,30,200,200,1.0,23638,7963,15675,0.3368728318808698,0.6631271681191302,0,3702,0.15661223453760895,1334,True,dqn,56,2081
0.57,0.43,0.45348837209302323,0.6511627906976745,1.0,0.11627906976744186,0.10465116279069768,5.904860839404302,27.464469020485122,0.036410680259433476,200,114,43,39,9,200,200,1.0,24010,8099,15911,0.3373177842565598,0.6626822157434402,0,3749,0.156143273635985,1345,True,dqn,57,2082
0.565,0.435,0.8181818181818182,0.3409090909090909,0.9534883720930233,0.03409090909090909,0.011363636363636364,5.771253010980058,26.232968231727536,0.03811997144839093,200,113,44,72,1,200,200,1.0,24384,8218,16166,0.33702427821522307,0.6629757217847769,0,3792,0.15551181102362205,1348,True,dqn,58,2083
0.48,0.52,0.75,0.5,0.9423076923076923,0.20192307692307693,0.08653846153846154,5.007798758006476,19.260764453871058,0.051919019226623606,200,96,52,78,9,200,200,1.0,24792,8356,16436,0.33704420780897065,0.6629557921910294,0,3854,0.15545337205550178,1369,True,dqn,59,2084
0.37,0.63,0.42857142857142855,0.7142857142857143,1.0,0.2698412698412698,0.19047619047619047,4.11329323493444,13.058073761696635,0.07658097344596941,200,74,63,54,24,200,200,1.0,25244,8500,16744,0.3367136745365235,0.6632863254634764,0,3935,0.15587862462367294,1404,True,dqn,60,2085
0.44,0.56,0.5803571428571429,0.6071428571428571,1.0,0.125,0.11607142857142858,4.652439101223764,16.615853932942013,0.060183485244621394,200,88,56,65,13,200,200,1.0,25668,8616,17052,0.33567087424029923,0.6643291257597008,0,3999,0.15579710144927536,1418,True,dqn,61,2086
0.36,0.64,0.4453125,0.71875,1.0,0.328125,0.21875,4.003739027761669,12.511684461755216,0.0799252892811296,200,72,64,57,28,200,200,1.0,26124,8770,17354,0.3357066299188486,0.6642933700811514,0,4089,0.15652273771244832,1459,True,dqn,62,2087
0.47,0.53,0.7924528301886793,0.41509433962264153,0.9245283018867925,0.20754716981132076,0.0660377358490566,4.908039130242373,18.520902378273107,0.05399304955967487,200,94,53,84,7,200,200,1.0,26536,8910,17626,0.335770274344287,0.664229725655713,0,4154,0.15654205607476634,1482,True,dqn,63,2088
0.54,0.46,0.717391304347826,0.4782608695652174,1.0,0.09782608695652174,0.05434782608695652,5.55175913277956,24.138083185998088,0.04142831028853507,200,108,46,66,5,200,200,1.0,26920,9036,17884,0.3356612184249628,0.6643387815750372,0,4207,0.1562778603268945,1491,True,dqn,64,2089
0.35,0.65,0.45384615384615384,0.7384615384615385,1.0,0.34615384615384615,0.23846153846153847,3.9504073490792173,12.155099535628361,0.08226999680824125,200,70,65,59,31,200,200,1.0,27380,9196,18184,0.3358655953250548,0.6641344046749452,0,4297,0.15693937180423667,1536,True,dqn,65,2090
0.47,0.53,0.49056603773584906,0.6226415094339622,1.0,0.24528301886792453,0.1792452830188679,5.020213464024881,18.944201751037287,0.05278659999201313,200,94,53,52,19,200,200,1.0,27792,9342,18450,0.33613989637305697,0.663860103626943,0,4363,0.15698762233736327,1562,True,dqn,66,2091
0.48,0.52,0.3942307692307692,0.7307692307692307,1.0,0.14423076923076922,0.1346153846153846,5.099800893414511,19.614618820825044,0.05098238253492286,200,96,52,41,14,200,200,1.0,28200,9468,18732,0.33574468085106385,0.6642553191489362,0,4420,0.15673758865248227,1577,True,dqn,67,2092
0.4,0.6,0.5333333333333333,0.6833333333333333,1.0,0.2916666666666667,0.15833333333333333,4.34274169379017,14.475805645967235,0.06908078378895523,200,80,60,64,19,200,200,1.0,28640,9618,19022,0.3358240223463687,0.6641759776536313,0,4503,0.1572276536312849,1612,True,dqn,68,2093
0.495,0.505,0.4215686274509804,0.7058823529411765,1.0,0.2647058823529412,0.18627450980392157,5.311102239891641,20.82785192114369,0.04801263249739335,200,99,51,43,19,200,200,1.0,29042,9771,19271,0.3364437710901453,0.6635562289098547,0,4568,0.157289442875835,1639,True,dqn,69,2094
0.45,0.55,0.6,0.5636363636363636,0.9818181818181818,0.2545454545454545,0.19090909090909092,4.761147328596726,17.313263013079006,0.05775918723377374,200,90,55,66,21,200,200,1.0,29462,9917,19545,0.3366030819360532,0.6633969180639467,0,4635,0.157321295227751,1667,True,dqn,70,2095
0.56,0.44,0.38636363636363635,0.6590909090909091,1.0,0.1590909090909091,0.14772727272727273,5.815169417381399,26.432588260824538,0.037832087805116286,200,112,44,34,13,200,200,1.0,29838,10057,19781,0.33705342181111336,0.6629465781888866,0,4687,0.15708157383202628,1681,True,dqn,71,2096
0.565,0.435,0.7727272727272727,0.3409090909090909,1.0,0.056818181818181816,0.056818181818181816,5.768352790789741,26.219785412680643,0.038139137459011055,200,113,44,68,5,200,200,1.0,30212,10178,20034,0.33688600556070436,0.6631139944392956,0,4733,0.1566596054547862,1685,True,dqn,72,2097
0.435,0.565,0.41228070175438597,0.7368421052631579,1.0,0.2807017543859649,0.21929824561403508,4.745319265657135,16.650243037393455,0.06005918338574275,200,87,57,47,25,200,200,1.0,30638,10331,20307,0.3371956394020497,0.6628043605979503,0,4808,0.1569293034793394,1718,True,dqn,73,2098
0.545,0.455,0.6739130434782609,0.5434782608695652,0.9777777777777777,0.2391304347826087,0.14130434782608695,5.708767403467914,24.820727841164842,0.04028890717465237,200,109,46,62,13,200,200,1.0,31020,10484,20536,0.33797549967762736,0.6620245003223726,0,4863,0.1567698259187621,1740,True,dqn,74,2099
0.48,0.52,0.5576923076923077,0.5192307692307693,1.0,0.07692307692307693,0.057692307692307696,5.037225786508426,19.373945332724716,0.05161571289823403,200,96,52,58,6,200,200,1.0,31428,10596,20832,0.337151584574265,0.662848415425735,0,4920,0.1565483008781978,1748,True,dqn,75,2100
0.54,0.46,0.7717391304347826,0.45652173913043476,0.9565217391304348,0.14130434782608695,0.03260869565217391,5.569034933011771,24.213195360920746,0.04129979480585058,200,108,46,71,3,200,200,1.0,31812,10730,21082,0.3372941028542688,0.6627058971457311,0,4974,0.15635609204073933,1761,True,dqn,76,2101
0.35,0.65,0.45384615384615384,0.6615384615384615,1.0,0.23846153846153847,0.16923076923076924,3.906218670089314,12.019134369505581,0.0832006673073858,200,70,65,59,22,200,200,1.0,32272,10864,21408,0.3366385721368369,0.6633614278631631,0,5057,0.15669930589985126,1793,True,dqn,77,2102
0.475,0.525,0.42452830188679247,0.7169811320754716,1.0,0.2169811320754717,0.18867924528301888,5.094867133971386,19.22591371309957,0.05201313263559746,200,95,53,45,20,200,200,1.0,32682,11005,21677,0.3367296983048773,0.6632703016951227,0,5118,0.15659996328254086,1816,True,dqn,78,2103
0.575,0.425,0.6046511627906976,0.5116279069767442,1.0,0.1511627906976744,0.10465116279069768,5.9461441756745455,27.656484538021143,0.036157885454502936,200,115,43,52,9,200,200,1.0,33052,11146,21906,0.33722618903545926,0.6627738109645407,0,5167,0.1563294203073944,1829,True,dqn,79,2104
0.545,0.455,0.391304347826087,0.6521739130434783,1.0,0.11956521739130435,0.07608695652173914,5.732914135415479,24.925713632241212,0.04011921242272911,200,109,46,36,7,200,200,1.0,33434,11277,22157,0.33729138003230247,0.6627086199676975,0,5219,0.15609858228150983,1840,True,dqn,80,2105
0.425,0.575,0.39655172413793105,0.6724137931034483,1.0,0.14655172413793102,0.1206896551724138,4.543023198058392,15.66559723468411,0.06383414465590687,200,85,58,46,14,200,200,1.0,33864,11398,22466,0.33658162060004726,0.6634183793999527,0,5285,0.15606543822348215,1858,True,dqn,81,2106
0.51,0.49,0.4897959183673469,0.7142857142857143,0.9795918367346939,0.2755102040816326,0.1836734693877551,5.410327310890187,22.082968615878315,0.04528376675230929,200,102,49,48,18,200,200,1.0,34260,11554,22706,0.3372446001167542,0.6627553998832458,0,5349,0.15612959719789843,1885,True,dqn,82,2107
0.45,0.55,0.5727272727272728,0.5818181818181818,1.0,0.13636363636363635,0.08181818181818182,4.763565488733919,17.322056322668796,0.05772986655697069,200,90,55,63,9,200,200,1.0,34680,11674,23006,0.3366205305651672,0.6633794694348327,0,5413,0.15608419838523646,1900,True,dqn,83,2108
0.425,0.575,0.4396551724137931,0.6896551724137931,1.0,0.10344827586206896,0.08620689655172414,4.564485532842529,15.739605285663893,0.06353399477627499,200,85,58,51,10,200,200,1.0,35110,11785,23325,0.33565935630874394,0.664340643691256,0,5475,0.15593847906579322,1912,True,dqn,84,2109
0.535,0.465,0.5531914893617021,0.574468085106383,1.0,0.19148936170212766,0.1702127659574468,5.5691796852813376,23.69863695864399,0.042196519645626866,200,107,47,52,16,200,200,1.0,35496,11928,23568,0.33603786342123054,0.6639621365787695,0,5527,0.15570768537299978,1930,True,dqn,85,2110
0.455,0.545,0.7636363636363637,0.45454545454545453,0.8703703703703703,0.20909090909090908,0.05454545454545454,4.755960511593083,17.294401860338485,0.05782217899615917,200,91,55,84,6,200,200,1.0,35914,12067,23847,0.33599710419335077,0.6640028958066493,0,5593,0.15573314027955673,1953,True,dqn,86,2111
0.365,0.635,0.6640625,0.609375,0.9365079365079365,0.3515625,0.2109375,4.071013367117914,12.72191677224348,0.07860450731620786,200,73,64,85,27,200,200,1.0,36368,12232,24136,0.3363396392432908,0.6636603607567092,0,5673,0.15598878134623845,1998,True,dqn,87,2112
0.48,0.52,0.4230769230769231,0.6730769230769231,1.0,0.1346153846153846,0.10576923076923077,5.039664905833457,19.383326560897913,0.051590731697071304,200,96,52,44,11,200,200,1.0,36776,12356,24420,0.33597998694800957,0.6640200130519904,0,5733,0.15588971068087884,2012,True,dqn,88,2113
0.52,0.48,0.5520833333333334,0.5833333333333334,1.0,0.08333333333333333,0.0625,5.405706362492649,22.52377651038604,0.044397528076114835,200,104,48,53,6,200,200,1.0,37168,12478,24690,0.3357188979767542,0.6642811020232458,0,5788,0.15572535514421007,2021,True,dqn,89,2114
0.47,0.53,0.4811320754716981,0.6981132075471698,1.0,0.2358490566037736,0.16981132075471697,4.9973869509070745,18.858063965687073,0.053027712803368154,200,94,53,51,18,200,200,1.0,37580,12622,24958,0.33587014369345397,0.6641298563065461,0,5850,0.15566790846194783,2046,True,dqn,90,2115
0.55,0.45,0.6777777777777778,0.5555555555555556,0.9777777777777777,0.14444444444444443,0.07777777777777778,5.69968497243559,25.331933210824843,0.03947586596243985,200,110,45,61,7,200,200,1.0,37960,12756,25204,0.33603793466807164,0.6639620653319284,0,5903,0.15550579557428873,2058,True,dqn,91,2116
0.5,0.5,0.45,0.72,1.0,0.21,0.2,5.285997047950307,21.143988191801228,0.0472947672373256,200,100,50,45,20,200,200,1.0,38360,12898,25462,0.3362356621480709,0.6637643378519291,0,5963,0.15544838373305528,2079,True,dqn,92,2117
0.425,0.575,0.5948275862068966,0.5,1.0,0.16379310344827586,0.13793103448275862,4.492539622446084,15.491515939469254,0.06455146183932858,200,85,58,69,16,200,200,1.0,38790,13023,25767,0.3357308584686775,0.6642691415313224,0,6028,0.1554008765145656,2099,True,dqn,93,2118
0.58,0.42,0.5714285714285714,0.5476190476190477,1.0,0.03571428571428571,0.03571428571428571,5.993160871130486,28.53886129109755,0.035039940444713584,200,116,42,48,3,200,200,1.0,39158,13145,26013,0.3356913019051024,0.6643086980948976,0,6071,0.15503856172429645,2102,True,dqn,94,2119
0.515,0.485,0.5,0.5918367346938775,1.0,0.16326530612244897,0.12244897959183673,5.384726250126648,21.97847449031285,0.04549906320571777,200,103,49,49,12,200,200,1.0,39552,13280,26272,0.33576051779935273,0.6642394822006472,0,6126,0.15488470873786409,2118,True,dqn,95,2120
0.55,0.45,0.7888888888888889,0.4,0.9777777777777777,0.1,0.044444444444444446,5.656566100046138,25.140293777982837,0.03977678259574563,200,110,45,71,4,200,200,1.0,39932,13408,26524,0.335770810377642,0.664229189622358,0,6176,0.15466292697585896,2127,True,dqn,96,2121
0.465,0.535,0.4537037037037037,0.7037037037037037,1.0,0.24074074074074073,0.17592592592592593,5.032690981485096,18.639596227722578,0.05364923079785951,200,93,54,49,19,200,200,1.0,40346,13555,26791,0.3359688692807218,0.6640311307192782,0,6244,0.1547613146284638,2153,True,dqn,97,2122
0.58,0.42,0.6547619047619048,0.6190476190476191,1.0,0.09523809523809523,0.05952380952380952,5.963710916771739,28.39862341319876,0.03521297442661367,200,116,42,55,5,200,200,1.0,40714,13687,27027,0.33617428894237855,0.6638257110576214,0,6290,0.15449231222675247,2161,True,dqn,98,2123
