hit_rate,miss_rate,outage_probability,noma_success_rate,sic_success_rate,cic_benefit_rate,avg_throughput,spectral_efficiency,energy_per_bit,total_requests,cache_hits,noma_transmissions,outages,cic_events,phase,policy,run,capacity,current_size,utilization,total_hits,total_misses,evictions,cic_opportunities,cic_rate,noma_paired_hits,noma_awareness_enabled,training_step,epsilon,eval_mode,avg_episode_reward,avg_loss,replay_buffer_size,use_neural_network,cic_count,sic_count,warm_up_steps,beta,action_dim,state_dim
0.685,0.315,0.19444444444444445,0.8055555555555556,0.0,0.7777777777777778,7.3256760908186855,23.256114574027574,0.08599888831961637,800,548,252,49,252,eval,lfu,55,,,,,,,,,,,,,,,,,,,,,,,
0.695,0.305,0.14754098360655737,0.8524590163934426,0.0,0.639344262295082,7.5371375538021335,24.711926405908635,0.08093258158626593,800,556,244,36,244,eval,lfu,56,,,,,,,,,,,,,,,,,,,,,,,
0.68,0.32,0.0703125,0.9296875,0.0,0.78125,7.622375000786629,23.819921877458217,0.08396333163009587,800,544,256,18,256,eval,lfu,57,,,,,,,,,,,,,,,,,,,,,,,
0.7075,0.2925,0.0,1.0,0.0,0.47863247863247865,7.88777413018872,26.966749163038358,0.07416540970171055,800,566,234,0,234,eval,lfu,58,,,,,,,,,,,,,,,,,,,,,,,
0.705,0.295,0.17796610169491525,0.8220338983050848,0.0,0.6483050847457628,7.418958168688671,25.14901074131753,0.07952599092552705,800,564,236,42,236,eval,lfu,59,,,,,,,,,,,,,,,,,,,,,,,
0.6825,0.3175,0.1377952755905512,0.8622047244094488,0.0,0.515748031496063,7.432357525092532,23.409000079031596,0.0854372247104857,800,546,254,35,254,eval,lfu,60,,,,,,,,,,,,,,,,,,,,,,,
0.71125,0.28875,0.21212121212121213,0.7878787878787878,0.0,0.6147186147186147,7.616630349262756,26.37794060350738,0.07582093045330715,800,569,231,49,231,eval,lfu,61,,,,,,,,,,,,,,,,,,,,,,,
0.69625,0.30375,0.10699588477366255,0.8930041152263375,0.0,0.7983539094650206,7.518564043128503,24.752474216060914,0.08080000336702818,800,557,243,26,243,eval,lfu,62,,,,,,,,,,,,,,,,,,,,,,,
0.71,0.29,0.08189655172413793,0.9181034482758621,0.0,0.6379310344827587,7.783910771886228,26.84107162719389,0.07451267325607486,800,568,232,19,232,eval,lfu,63,,,,,,,,,,,,,,,,,,,,,,,
0.68875,0.31125,0.17670682730923695,0.8232931726907631,0.0,0.8714859437751004,7.5492876583464135,24.25473946456679,0.08245811103936018,800,551,249,44,249,eval,lfu,64,,,,,,,,,,,,,,,,,,,,,,,
0.67375,0.32625,0.12643678160919541,0.8735632183908046,0.0,0.6360153256704981,7.3998392745687225,22.681499692164667,0.08817759086234059,800,539,261,33,261,eval,lfu,65,,,,,,,,,,,,,,,,,,,,,,,
0.70875,0.29125,0.07725321888412018,0.9227467811158798,0.0,0.6266094420600858,7.605781390559399,26.114270868873472,0.07658647679816598,800,567,233,18,233,eval,lfu,66,,,,,,,,,,,,,,,,,,,,,,,
0.685,0.315,0.15873015873015872,0.8412698412698413,0.0,0.876984126984127,7.3887723001050665,23.456420000333544,0.08526450327763403,800,548,252,40,252,eval,lfu,67,,,,,,,,,,,,,,,,,,,,,,,
0.685,0.315,0.19444444444444445,0.8055555555555556,0.0,0.6428571428571429,7.204552903153398,22.871596517947292,0.08744470454568418,800,548,252,49,252,eval,lfu,68,,,,,,,,,,,,,,,,,,,,,,,
0.695,0.305,0.26639344262295084,0.7336065573770492,0.0,0.5983606557377049,7.7042914578784965,25.25997199304425,0.07917665152402913,800,556,244,65,244,eval,lfu,69,,,,,,,,,,,,,,,,,,,,,,,
0.67625,0.32375,0.0888030888030888,0.9111969111969112,0.0,0.7258687258687259,7.281609802454519,22.491458849280367,0.08892264452041053,800,541,259,23,259,eval,lfu,70,,,,,,,,,,,,,,,,,,,,,,,
0.70625,0.29375,0.14893617021276595,0.851063829787234,0.0,0.676595744680851,8.353977064048113,28.439070856334002,0.07032578561034657,800,565,235,35,235,eval,lfu,71,,,,,,,,,,,,,,,,,,,,,,,
0.70625,0.29375,0.07234042553191489,0.9276595744680851,0.0,0.5957446808510638,7.337116011612583,24.977416209744963,0.08007233347137396,800,565,235,17,235,eval,lfu,72,,,,,,,,,,,,,,,,,,,,,,,
0.66875,0.33125,0.07547169811320754,0.9245283018867925,0.0,0.6830188679245283,7.177067952651814,21.66662023442057,0.09230789012596942,800,535,265,20,265,eval,lfu,73,,,,,,,,,,,,,,,,,,,,,,,
0.66,0.34,0.0,1.0,0.0,0.8455882352941176,7.341970257896784,21.594030170284658,0.09261819050119607,800,528,272,0,272,eval,lfu,74,,,,,,,,,,,,,,,,,,,,,,,
0.68875,0.31125,0.04417670682730924,0.9558232931726908,0.0,0.7269076305220884,7.578447161140457,24.348424614105888,0.08214083792679264,800,551,249,11,249,eval,lfu,75,,,,,,,,,,,,,,,,,,,,,,,
0.69125,0.30875,0.1700404858299595,0.8299595141700404,0.0,0.6194331983805668,7.3172324521810586,23.6995383066593,0.08438982962963557,800,553,247,42,247,eval,lfu,76,,,,,,,,,,,,,,,,,,,,,,,
0.6775,0.3225,0.07364341085271318,0.9263565891472868,0.0,0.6356589147286822,7.831693902754477,24.28432217908365,0.08235766208548419,800,542,258,19,258,eval,lfu,77,,,,,,,,,,,,,,,,,,,,,,,
0.67,0.33,0.06439393939393939,0.9356060606060606,0.0,0.7537878787878788,7.524808022303213,22.80244855243398,0.08770987884923946,800,536,264,17,264,eval,lfu,78,,,,,,,,,,,,,,,,,,,,,,,
0.665,0.335,0.29850746268656714,0.7014925373134329,0.0,0.6940298507462687,7.294504323832122,21.774639772633197,0.0918499695463913,800,532,268,80,268,eval,lfu,79,,,,,,,,,,,,,,,,,,,,,,,
0.67,0.33,0.2537878787878788,0.7462121212121212,0.0,0.7234848484848485,7.655013812836835,23.197011554051016,0.08621800249311552,800,536,264,67,264,eval,lfu,80,,,,,,,,,,,,,,,,,,,,,,,
0.69125,0.30875,0.0,1.0,0.0,0.7125506072874493,7.513642031980887,24.335682694674936,0.08218384604585735,800,553,247,0,247,eval,lfu,81,,,,,,,,,,,,,,,,,,,,,,,
0.68375,0.31625,0.22924901185770752,0.7707509881422925,0.0,0.8260869565217391,7.271137948829864,22.99174054965965,0.08698775961220588,800,547,253,58,253,eval,lfu,82,,,,,,,,,,,,,,,,,,,,,,,
0.695,0.305,0.05737704918032787,0.9426229508196722,0.0,0.5819672131147541,7.484487890076548,24.539304557628025,0.08150190219544348,800,556,244,14,244,eval,lfu,83,,,,,,,,,,,,,,,,,,,,,,,
0.70375,0.29625,0.10126582278481013,0.8987341772151899,0.0,0.7805907172995781,7.574452257525941,25.567771333420897,0.07822347806223147,800,563,237,24,237,eval,lfu,84,,,,,,,,,,,,,,,,,,,,,,,
0.6675,0.3325,0.0,1.0,0.0,0.8082706766917294,7.726181096594567,23.236634876976144,0.08607098276444865,800,534,266,0,266,eval,lfu,85,,,,,,,,,,,,,,,,,,,,,,,
0.67125,0.32875,0.0,1.0,0.0,0.6311787072243346,7.828164584175023,23.8119074803803,0.08399159125105328,800,537,263,0,263,eval,lfu,86,,,,,,,,,,,,,,,,,,,,,,,
0.68875,0.31125,0.20080321285140562,0.7991967871485943,0.0,0.7469879518072289,7.323164203902853,23.528238406113584,0.0850042389693025,800,551,249,50,249,eval,lfu,87,,,,,,,,,,,,,,,,,,,,,,,
0.68625,0.31375,0.11155378486055777,0.8884462151394422,0.0,0.7410358565737052,7.4563507325104945,23.76526129883823,0.0841564489803346,800,549,251,28,251,eval,lfu,88,,,,,,,,,,,,,,,,,,,,,,,
0.7125,0.2875,0.24347826086956523,0.7565217391304347,0.0,0.6652173913043479,7.618146163038293,26.4978996975245,0.07547768022485364,800,570,230,56,230,eval,lfu,89,,,,,,,,,,,,,,,,,,,,,,,
0.67125,0.32875,0.18631178707224336,0.8136882129277566,0.0,0.4296577946768061,7.276473693302949,22.13376028381125,0.09035970275068039,800,537,263,49,263,eval,lfu,90,,,,,,,,,,,,,,,,,,,,,,,
0.69625,0.30375,0.05761316872427984,0.9423868312757202,0.0,0.7530864197530864,7.937362999558432,26.131236212538045,0.07653675408744645,800,557,243,14,243,eval,lfu,91,,,,,,,,,,,,,,,,,,,,,,,
0.6875,0.3125,0.0,1.0,0.0,0.816,7.579732606543034,24.25514434093771,0.08245673461626901,800,550,250,0,250,eval,lfu,92,,,,,,,,,,,,,,,,,,,,,,,
0.67875,0.32125,0.06614785992217899,0.933852140077821,0.0,0.6809338521400778,7.389666114991328,23.002851719817365,0.08694574152634148,800,543,257,17,257,eval,lfu,93,,,,,,,,,,,,,,,,,,,,,,,
0.705,0.295,0.13559322033898305,0.864406779661017,0.0,0.7330508474576272,7.64361062542652,25.910544492971255,0.07718865192287022,800,564,236,32,236,eval,lfu,94,,,,,,,,,,,,,,,,,,,,,,,
0.71375,0.28625,0.2052401746724891,0.7947598253275109,0.0,0.6506550218340611,7.509353228574798,26.233548396767855,0.07623825682104116,800,571,229,47,229,eval,lfu,95,,,,,,,,,,,,,,,,,,,,,,,
0.71875,0.28125,0.0,1.0,0.0,0.7244444444444444,8.04547268193624,28.60612509132885,0.0699150966310444,800,575,225,0,225,eval,lfu,96,,,,,,,,,,,,,,,,,,,,,,,
0.72,0.28,0.0,1.0,0.0,0.5267857142857143,7.8879796307859955,28.171355824235697,0.07099409813564629,800,576,224,0,224,eval,lfu,97,,,,,,,,,,,,,,,,,,,,,,,
0.6925,0.3075,0.14634146341463414,0.8536585365853658,0.0,0.6056910569105691,7.488472585838175,24.35275637670951,0.08212622707106616,800,554,246,36,246,eval,lfu,98,,,,,,,,,,,,,,,,,,,,,,,
0.6875,0.3125,0.112,0.888,0.0,0.508,7.393116206983729,23.65797186234793,0.0845381003763486,800,550,250,28,250,eval,lfu,99,,,,,,,,,,,,,,,,,,,,,,,
0.53125,0.46875,0.037333333333333336,0.9626666666666667,0.0,0.5226666666666666,6.3518071714636575,13.550521965789136,0.1475957904093569,800,425,375,14,375,eval,random,0,,,,,,,,,,,,,,,,,,,,,,,
0.56875,0.43125,0.1536231884057971,0.8463768115942029,0.0,0.7420289855072464,6.860860948524878,15.909242779188123,0.1257130856420348,800,455,345,53,345,eval,random,1,,,,,,,,,,,,,,,,,,,,,,,
0.55125,0.44875,0.12813370473537605,0.871866295264624,0.0,0.596100278551532,6.0475000921497415,13.476323325124772,0.1484084309754777,800,441,359,46,359,eval,random,2,,,,,,,,,,,,,,,,,,,,,,,
0.57125,0.42875,0.0,1.0,0.0,0.60932944606414,6.6587288617879254,15.530562942945599,0.12877833259150814,800,457,343,0,343,eval,random,3,,,,,,,,,,,,,,,,,,,,,,,
0.55625,0.44375,0.11267605633802817,0.8873239436619719,0.0,0.5690140845070423,6.617605318956768,14.912913394832152,0.13411195700318826,800,445,355,40,355,eval,random,4,,,,,,,,,,,,,,,,,,,,,,,
0.585,0.415,0.2620481927710843,0.7379518072289156,0.0,0.7740963855421686,7.185637159541237,17.314788336243947,0.11550819803055445,800,468,332,87,332,eval,random,5,,,,,,,,,,,,,,,,,,,,,,,
0.62,0.38,0.17105263157894737,0.8289473684210527,0.0,0.5756578947368421,6.825958261253861,17.963048055931214,0.11133967875455417,800,496,304,52,304,eval,random,6,,,,,,,,,,,,,,,,,,,,,,,
0.5575,0.4425,0.1271186440677966,0.8728813559322034,0.0,0.6666666666666666,6.684078313869699,15.105261726259206,0.13240419373357637,800,446,354,45,354,eval,random,7,,,,,,,,,,,,,,,,,,,,,,,
0.5425,0.4575,0.0,1.0,0.0,0.7459016393442623,6.674158929990673,14.588325530034258,0.1370959261830582,800,434,366,0,366,eval,random,8,,,,,,,,,,,,,,,,,,,,,,,
0.54875,0.45125,0.12742382271468145,0.8725761772853186,0.0,0.6869806094182825,6.067208599501984,13.445337616624894,0.14875044844742608,800,439,361,46,361,eval,random,9,,,,,,,,,,,,,,,,,,,,,,,
0.55,0.45,0.16111111111111112,0.8388888888888889,0.0,0.5222222222222223,6.668013275275956,14.817807278391014,0.13497273668261459,800,440,360,58,360,eval,random,10,,,,,,,,,,,,,,,,,,,,,,,
0.565,0.435,0.21264367816091953,0.7873563218390804,0.0,0.7586206896551724,6.439259577725406,14.802895580977946,0.1351087014739228,800,452,348,74,348,eval,random,11,,,,,,,,,,,,,,,,,,,,,,,
0.58625,0.41375,0.0,1.0,0.0,0.6163141993957704,7.143480148689013,17.26520881858372,0.11583989634966152,800,469,331,0,331,eval,random,12,,,,,,,,,,,,,,,,,,,,,,,
0.54,0.46,0.11141304347826086,0.8885869565217391,0.0,0.5842391304347826,7.112545726059591,15.462055926216502,0.12934890479919453,800,432,368,41,368,eval,random,13,,,,,,,,,,,,,,,,,,,,,,,
0.54875,0.45125,0.13019390581717452,0.8698060941828255,0.0,0.5844875346260388,6.246522906565733,13.842710042250932,0.1444803794846218,800,439,361,47,361,eval,random,14,,,,,,,,,,,,,,,,,,,,,,,
0.57,0.43,0.0436046511627907,0.9563953488372093,0.0,0.5058139534883721,6.909575511409376,16.06878025909157,0.1244649542623758,800,456,344,15,344,eval,random,15,,,,,,,,,,,,,,,,,,,,,,,
0.54,0.46,0.0,1.0,0.0,0.6413043478260869,6.879721229265786,14.955915715795186,0.13372634869075703,800,432,368,0,368,eval,random,16,,,,,,,,,,,,,,,,,,,,,,,
0.5825,0.4175,0.16766467065868262,0.8323353293413174,0.0,0.7574850299401198,6.6295796633213975,15.879232726518318,0.12595066993759718,800,466,334,56,334,eval,random,17,,,,,,,,,,,,,,,,,,,,,,,
0.58375,0.41625,0.0,1.0,0.0,0.7267267267267268,6.6436083369852295,15.960620629393944,0.12530841039581453,800,467,333,0,333,eval,random,18,,,,,,,,,,,,,,,,,,,,,,,
0.59875,0.40125,0.13707165109034267,0.8629283489096573,0.0,0.7009345794392523,6.776780844737407,16.88917344482843,0.11841905742358355,800,479,321,44,321,eval,random,19,,,,,,,,,,,,,,,,,,,,,,,
0.5625,0.4375,0.13142857142857142,0.8685714285714285,0.0,0.7285714285714285,6.790562567160582,15.521285867795616,0.12885530342236048,800,450,350,46,350,eval,random,20,,,,,,,,,,,,,,,,,,,,,,,
0.5425,0.4575,0.12295081967213115,0.8770491803278688,0.0,0.5819672131147541,6.601770542810171,14.430099547126058,0.13859918245666752,800,434,366,45,366,eval,random,21,,,,,,,,,,,,,,,,,,,,,,,
0.5525,0.4475,0.0782122905027933,0.9217877094972067,0.0,0.88268156424581,6.572435063374407,14.687005728210965,0.13617479539470578,800,442,358,28,358,eval,random,22,,,,,,,,,,,,,,,,,,,,,,,
0.57375,0.42625,0.0,1.0,0.0,0.7243401759530792,6.4239958165541315,15.070957927399721,0.1327055658727508,800,459,341,0,341,eval,random,23,,,,,,,,,,,,,,,,,,,,,,,
0.55,0.45,0.07777777777777778,0.9222222222222223,0.0,0.5722222222222222,6.038792817467916,13.419539594373148,0.14903640962754086,800,440,360,28,360,eval,random,24,,,,,,,,,,,,,,,,,,,,,,,
0.6,0.4,0.128125,0.871875,0.0,0.6625,6.8831565862268205,17.20789146556705,0.1162257446824322,800,480,320,41,320,eval,random,25,,,,,,,,,,,,,,,,,,,,,,,
0.57625,0.42375,0.05604719764011799,0.943952802359882,0.0,0.7374631268436578,6.529469839577791,15.408778382484464,0.1297961428450064,800,461,339,19,339,eval,random,26,,,,,,,,,,,,,,,,,,,,,,,
0.535,0.465,0.09408602150537634,0.9059139784946236,0.0,0.5940860215053764,6.180574662732862,13.291558414479272,0.15047144493013573,800,428,372,35,372,eval,random,27,,,,,,,,,,,,,,,,,,,,,,,
0.55125,0.44875,0.0,1.0,0.0,0.6991643454038997,6.631618104755179,14.77797906352129,0.13533650246784426,800,441,359,0,359,eval,random,28,,,,,,,,,,,,,,,,,,,,,,,
0.56625,0.43375,0.12968299711815562,0.8703170028818443,0.0,0.6455331412103746,6.813323413641402,15.707950233179023,0.12732406012946948,800,453,347,45,347,eval,random,29,,,,,,,,,,,,,,,,,,,,,,,
0.555,0.445,0.05056179775280899,0.949438202247191,0.0,0.6460674157303371,6.7679391077394175,15.208851927504309,0.1315023651708462,800,444,356,18,356,eval,random,30,,,,,,,,,,,,,,,,,,,,,,,
0.57,0.43,0.0436046511627907,0.9563953488372093,0.0,0.6162790697674418,6.562573071448567,15.261797840578062,0.1310461598883456,800,456,344,15,344,eval,random,31,,,,,,,,,,,,,,,,,,,,,,,
0.56625,0.43375,0.05187319884726225,0.9481268011527377,0.0,0.723342939481268,6.841351412246999,15.77256809739942,0.12680243240349426,800,453,347,18,347,eval,random,32,,,,,,,,,,,,,,,,,,,,,,,
0.545,0.455,0.10164835164835165,0.8983516483516484,0.0,0.7445054945054945,6.602289950981233,14.510527364793917,0.1378309657340565,800,436,364,37,364,eval,random,33,,,,,,,,,,,,,,,,,,,,,,,
0.54625,0.45375,0.0743801652892562,0.9256198347107438,0.0,0.6115702479338843,6.398740431521531,14.101907287099792,0.14182478719240832,800,437,363,27,363,eval,random,34,,,,,,,,,,,,,,,,,,,,,,,
0.54375,0.45625,0.1178082191780822,0.8821917808219178,0.0,0.6219178082191781,6.371422240879352,13.96476107589995,0.14321763108797844,800,435,365,43,365,eval,random,35,,,,,,,,,,,,,,,,,,,,,,,
0.5325,0.4675,0.13101604278074866,0.8689839572192514,0.0,0.6176470588235294,6.32142087016414,13.521755872008855,0.14790978471517627,800,426,374,49,374,eval,random,36,,,,,,,,,,,,,,,,,,,,,,,
0.52625,0.47375,0.023746701846965697,0.9762532981530343,0.0,0.5514511873350924,7.09829864741663,14.983216142304233,0.13348269029858797,800,421,379,9,379,eval,random,37,,,,,,,,,,,,,,,,,,,,,,,
0.53625,0.46375,0.07547169811320754,0.9245283018867925,0.0,0.7735849056603774,5.9342772902247525,12.796285261940167,0.15629535908742012,800,429,371,28,371,eval,random,38,,,,,,,,,,,,,,,,,,,,,,,
0.56375,0.43625,0.0,1.0,0.0,0.6189111747851003,6.426472067850444,14.73116806384056,0.13576655913044958,800,451,349,0,349,eval,random,39,,,,,,,,,,,,,,,,,,,,,,,
0.56125,0.43875,0.19373219373219372,0.8062678062678063,0.0,0.6552706552706553,6.646533991637385,15.14879542253535,0.13202369853280874,800,449,351,68,351,eval,random,40,,,,,,,,,,,,,,,,,,,,,,,
0.55625,0.44375,0.12394366197183099,0.8760563380281691,0.0,0.6957746478873239,6.490101646302072,14.625581174765234,0.13674670265074806,800,445,355,44,355,eval,random,41,,,,,,,,,,,,,,,,,,,,,,,
0.56875,0.43125,0.1072463768115942,0.8927536231884058,0.0,0.6782608695652174,6.3620574059552135,14.752596883374407,0.13556935201380854,800,455,345,37,345,eval,random,42,,,,,,,,,,,,,,,,,,,,,,,
0.5675,0.4325,0.0,1.0,0.0,0.7572254335260116,6.496423613062937,15.020632631359394,0.13315018408908363,800,454,346,0,346,eval,random,43,,,,,,,,,,,,,,,,,,,,,,,
0.52,0.48,0.07291666666666667,0.9270833333333334,0.0,0.53125,5.910631403626383,12.313815424221632,0.16241919592735993,800,416,384,28,384,eval,random,44,,,,,,,,,,,,,,,,,,,,,,,
0.56875,0.43125,0.20579710144927535,0.7942028985507247,0.0,0.6695652173913044,6.375657918866694,14.784134304618421,0.13528015633456597,800,455,345,71,345,eval,random,45,,,,,,,,,,,,,,,,,,,,,,,
0.58125,0.41875,0.13134328358208955,0.8686567164179104,0.0,0.5462686567164179,7.0698091491129755,16.883126326239942,0.11846147220326,800,465,335,44,335,eval,random,46,,,,,,,,,,,,,,,,,,,,,,,
0.57125,0.42875,0.2536443148688047,0.7463556851311953,0.0,0.5801749271137027,6.4392981775028195,15.018771259481793,0.13316668623855235,800,457,343,87,343,eval,random,47,,,,,,,,,,,,,,,,,,,,,,,
0.5875,0.4125,0.1696969696969697,0.8303030303030303,0.0,0.5212121212121212,7.026503171278558,17.033947081887415,0.1174125991107866,800,470,330,56,330,eval,random,48,,,,,,,,,,,,,,,,,,,,,,,
0.57875,0.42125,0.10979228486646884,0.8902077151335311,0.0,0.7952522255192879,6.539139508587092,15.523179842343245,0.12883958185838407,800,463,337,37,337,eval,random,49,,,,,,,,,,,,,,,,,,,,,,,
0.5675,0.4325,0.07514450867052024,0.9248554913294798,0.0,0.6502890173410405,6.612534678917439,15.289097523508529,0.1308121684046294,800,454,346,26,346,eval,random,50,,,,,,,,,,,,,,,,,,,,,,,
0.57625,0.42375,0.17404129793510326,0.8259587020648967,0.0,0.5398230088495575,6.470275063659797,15.269085695952326,0.13098361223620475,800,461,339,59,339,eval,random,51,,,,,,,,,,,,,,,,,,,,,,,
0.545,0.455,0.10714285714285714,0.8928571428571429,0.0,0.5769230769230769,6.581014840170964,14.463768879496623,0.13827654580647622,800,436,364,39,364,eval,random,52,,,,,,,,,,,,,,,,,,,,,,,
0.565,0.435,0.16954022988505746,0.8304597701149425,0.0,0.7614942528735632,6.817923657885007,15.67338771927588,0.12760483156684146,800,452,348,59,348,eval,random,53,,,,,,,,,,,,,,,,,,,,,,,
0.57375,0.42625,0.10263929618768329,0.8973607038123167,0.0,0.6011730205278593,6.8788361258567905,16.13803196681945,0.12393084882419948,800,459,341,35,341,eval,random,54,,,,,,,,,,,,,,,,,,,,,,,
0.56,0.44,0.1875,0.8125,0.0,0.7130681818181818,6.324622888713041,14.374142928893274,0.13913873055901138,800,448,352,66,352,eval,random,55,,,,,,,,,,,,,,,,,,,,,,,
0.56,0.44,0.11363636363636363,0.8863636363636364,0.0,0.6505681818181818,6.427355386764819,14.607625879010952,0.13691478797206266,800,448,352,40,352,eval,random,56,,,,,,,,,,,,,,,,,,,,,,,
0.5475,0.4525,0.08011049723756906,0.919889502762431,0.0,0.7430939226519337,6.566178784229724,14.510892340839169,0.137827499027833,800,438,362,29,362,eval,random,57,,,,,,,,,,,,,,,,,,,,,,,
0.57375,0.42625,0.0,1.0,0.0,0.3870967741935484,6.8602636284622145,16.09446012542455,0.12426636149420034,800,459,341,0,341,eval,random,58,,,,,,,,,,,,,,,,,,,,,,,
0.57875,0.42125,0.19287833827893175,0.8071216617210683,0.0,0.6824925816023739,6.331898276768752,15.031212526454011,0.1330564647715627,800,463,337,65,337,eval,random,59,,,,,,,,,,,,,,,,,,,,,,,
0.5625,0.4375,0.13428571428571429,0.8657142857142858,0.0,0.46285714285714286,6.4672613971480954,14.782311764909931,0.1352968352857755,800,450,350,47,350,eval,random,60,,,,,,,,,,,,,,,,,,,,,,,
0.575,0.425,0.2088235294117647,0.7911764705882353,0.0,0.8705882352941177,6.4956439026019375,15.283868006122205,0.1308569270029594,800,460,340,71,340,eval,random,61,,,,,,,,,,,,,,,,,,,,,,,
0.565,0.435,0.11206896551724138,0.8879310344827587,0.0,0.6379310344827587,6.448723198341737,14.82465103067066,0.13491042695455077,800,452,348,39,348,eval,random,62,,,,,,,,,,,,,,,,,,,,,,,
0.5975,0.4025,0.062111801242236024,0.937888198757764,0.0,0.7950310559006211,7.018680926226124,17.437716586897203,0.11469391591688165,800,478,322,20,322,eval,random,63,,,,,,,,,,,,,,,,,,,,,,,
0.55375,0.44625,0.1876750700280112,0.8123249299719888,0.0,0.8123249299719888,6.576588794839435,14.737453881993133,0.13570865198388765,800,443,357,67,357,eval,random,64,,,,,,,,,,,,,,,,,,,,,,,
0.52875,0.47125,0.129973474801061,0.870026525198939,0.0,0.5994694960212201,6.245501527095163,13.253053638398223,0.15090861733218805,800,423,377,49,377,eval,random,65,,,,,,,,,,,,,,,,,,,,,,,
0.5475,0.4525,0.08011049723756906,0.919889502762431,0.0,0.6298342541436464,6.280497576489222,13.8795526552248,0.14409686318291554,800,438,362,29,362,eval,random,66,,,,,,,,,,,,,,,,,,,,,,,
0.555,0.445,0.12921348314606743,0.8707865168539326,0.0,0.7331460674157303,6.339551466342835,14.246183070433336,0.14038848090832268,800,444,356,46,356,eval,random,67,,,,,,,,,,,,,,,,,,,,,,,
0.5375,0.4625,0.1837837837837838,0.8162162162162162,0.0,0.7432432432432432,5.915821450534378,12.79096529845271,0.15636036478356602,800,430,370,68,370,eval,random,68,,,,,,,,,,,,,,,,,,,,,,,
0.5625,0.4375,0.26285714285714284,0.7371428571428571,0.0,0.5542857142857143,6.6674756613729365,15.239944368852427,0.1312340748492247,800,450,350,92,350,eval,random,69,,,,,,,,,,,,,,,,,,,,,,,
0.5275,0.4725,0.10052910052910052,0.8994708994708994,0.0,0.6349206349206349,5.987842454451663,12.672682443283941,0.15781978353445816,800,422,378,38,378,eval,random,70,,,,,,,,,,,,,,,,,,,,,,,
0.575,0.425,0.13529411764705881,0.8647058823529412,0.0,0.5735294117647058,7.5516485188741935,17.76858475029222,0.11255820472517421,800,460,340,46,340,eval,random,71,,,,,,,,,,,,,,,,,,,,,,,
0.59625,0.40375,0.06191950464396285,0.9380804953560371,0.0,0.6253869969040248,6.343675278473683,15.711889234609743,0.12729213973800502,800,477,323,20,323,eval,random,72,,,,,,,,,,,,,,,,,,,,,,,
0.56125,0.43875,0.08262108262108261,0.9173789173789174,0.0,0.5669515669515669,6.259902830910679,14.267584799796419,0.14017789472178482,800,449,351,29,351,eval,random,73,,,,,,,,,,,,,,,,,,,,,,,
0.5525,0.4475,0.0,1.0,0.0,0.7569832402234636,6.497911849823978,14.520473407427884,0.13773655609443897,800,442,358,0,358,eval,random,74,,,,,,,,,,,,,,,,,,,,,,,
0.5775,0.4225,0.04437869822485207,0.9556213017751479,0.0,0.7366863905325444,6.684782287493735,15.821969911227773,0.12640651013883777,800,462,338,15,338,eval,random,75,,,,,,,,,,,,,,,,,,,,,,,
0.5875,0.4125,0.18484848484848485,0.8151515151515152,0.0,0.6363636363636364,6.395018786354104,15.50307584570692,0.1290066577693894,800,470,330,61,330,eval,random,76,,,,,,,,,,,,,,,,,,,,,,,
0.53375,0.46625,0.064343163538874,0.935656836461126,0.0,0.6273458445040214,6.927783943576221,14.85851784145034,0.1346029275154661,800,427,373,24,373,eval,random,77,,,,,,,,,,,,,,,,,,,,,,,
0.555,0.445,0.056179775280898875,0.9438202247191011,0.0,0.7528089887640449,6.758916638699567,15.188576716178803,0.1316779075072656,800,444,356,20,356,eval,random,78,,,,,,,,,,,,,,,,,,,,,,,
0.51625,0.48375,0.2739018087855297,0.7260981912144703,0.0,0.7545219638242894,6.133997747303024,12.680098702435192,0.15772747885755048,800,413,387,106,387,eval,random,79,,,,,,,,,,,,,,,,,,,,,,,
0.57375,0.42625,0.26392961876832843,0.7360703812316716,0.0,0.8240469208211144,7.006996752246059,16.43870205805527,0.12166410662695615,800,459,341,90,341,eval,random,80,,,,,,,,,,,,,,,,,,,,,,,
0.55125,0.44875,0.0,1.0,0.0,0.5654596100278552,6.402202856946773,14.266747313530413,0.1401861234412713,800,441,359,0,359,eval,random,81,,,,,,,,,,,,,,,,,,,,,,,
0.54875,0.45125,0.21052631578947367,0.7894736842105263,0.0,0.814404432132964,6.112168833125069,13.544972483379654,0.14765626157263134,800,439,361,76,361,eval,random,82,,,,,,,,,,,,,,,,,,,,,,,
0.56625,0.43375,0.069164265129683,0.930835734870317,0.0,0.49279538904899134,6.4857487664423354,14.952734908224404,0.1337547955123545,800,453,347,24,347,eval,random,83,,,,,,,,,,,,,,,,,,,,,,,
0.58,0.42,0.1130952380952381,0.8869047619047619,0.0,0.7113095238095238,6.513229237432034,15.507688660552462,0.1289682842993541,800,464,336,38,336,eval,random,84,,,,,,,,,,,,,,,,,,,,,,,
0.545,0.455,0.0,1.0,0.0,0.5494505494505495,6.938076817047098,15.24852047702659,0.13116026587715174,800,436,364,0,364,eval,random,85,,,,,,,,,,,,,,,,,,,,,,,
0.55125,0.44875,0.0,1.0,0.0,0.4735376044568245,7.0078044616968,15.616277351970584,0.12807149584517494,800,441,359,0,359,eval,random,86,,,,,,,,,,,,,,,,,,,,,,,
