hit_rate,miss_rate,outage_probability,noma_success_rate,sic_success_rate,cic_benefit_rate,avg_throughput,spectral_efficiency,energy_per_bit,total_requests,cache_hits,noma_transmissions,outages,cic_events,phase,policy,run,capacity,current_size,utilization,total_hits,total_misses,evictions,cic_opportunities,cic_rate,noma_paired_hits,noma_awareness_enabled,training_step,epsilon,eval_mode,avg_episode_reward,avg_loss,replay_buffer_size,use_neural_network,cic_count,sic_count,warm_up_steps,beta
0.71,0.29,0.034482758620689655,0.9655172413793104,1.0,0.4827586206896552,7.488310765434821,51.64352252024014,0.03872702523760186,200,142,29,2,29,eval,lfu,69,,,,,,,,,,,,,,,,,,,,,
0.62,0.38,0.05263157894736842,0.9473684210526315,1.0,0.47368421052631576,6.68715510251704,35.195553171142315,0.05682536058674163,200,124,38,4,38,eval,lfu,70,,,,,,,,,,,,,,,,,,,,,
0.615,0.385,0.02564102564102564,0.9743589743589743,1.0,0.47435897435897434,6.668835945786961,34.19915869634339,0.05848097076767687,200,123,39,2,38,eval,lfu,71,,,,,,,,,,,,,,,,,,,,,
0.53,0.47,0.1702127659574468,0.8297872340425532,1.0,0.4148936170212766,5.805128288336203,24.702673567388096,0.08096289636601742,200,106,47,16,47,eval,lfu,72,,,,,,,,,,,,,,,,,,,,,
0.65,0.35,0.11428571428571428,0.8857142857142857,1.0,0.44285714285714284,6.876922111104385,39.29669777773935,0.050894861733978905,200,130,35,8,35,eval,lfu,73,,,,,,,,,,,,,,,,,,,,,
0.695,0.305,0.11290322580645161,0.9032258064516129,1.0,0.43548387096774194,7.29884289484028,47.08930899896954,0.04247248563455807,200,139,31,7,30,eval,lfu,74,,,,,,,,,,,,,,,,,,,,,
0.635,0.365,0.21621621621621623,0.7837837837837838,1.0,0.3783783783783784,6.6928588752416065,36.17761554184652,0.05528280319322336,200,127,37,16,36,eval,lfu,75,,,,,,,,,,,,,,,,,,,,,
0.64,0.36,0.05555555555555555,0.9444444444444444,1.0,0.4722222222222222,6.807830227510805,37.82127904172669,0.052880284608922946,200,128,36,4,36,eval,lfu,76,,,,,,,,,,,,,,,,,,,,,
0.63,0.37,0.10810810810810811,0.8918918918918919,1.0,0.44594594594594594,6.684613614001652,36.13304656217109,0.0553509927970997,200,126,37,8,37,eval,lfu,77,,,,,,,,,,,,,,,,,,,,,
0.655,0.345,0.14285714285714285,0.8571428571428571,1.0,0.4142857142857143,7.0058880334462525,40.033645905407155,0.04995797796497644,200,131,35,10,34,eval,lfu,78,,,,,,,,,,,,,,,,,,,,,
0.6,0.4,0.1,0.9,1.0,0.475,6.405895713833494,32.029478569167466,0.06244247765947897,200,120,40,8,42,eval,lfu,79,,,,,,,,,,,,,,,,,,,,,
0.645,0.355,0.08333333333333333,0.9166666666666666,1.0,0.4444444444444444,6.875439951925363,38.196888621807574,0.05236028567149182,200,129,36,6,35,eval,lfu,80,,,,,,,,,,,,,,,,,,,,,
0.69,0.31,0.0967741935483871,0.9032258064516129,1.0,0.45161290322580644,7.2251305094984914,46.61374522257091,0.04290579936133467,200,138,31,6,31,eval,lfu,81,,,,,,,,,,,,,,,,,,,,,
0.65,0.35,0.14285714285714285,0.8571428571428571,1.0,0.42857142857142855,6.88612125414317,39.34926430938955,0.05082687148289984,200,130,35,10,35,eval,lfu,82,,,,,,,,,,,,,,,,,,,,,
0.63,0.37,0.13513513513513514,0.8648648648648649,1.0,0.43243243243243246,6.696487988681737,36.19723237125263,0.05525284307615667,200,126,37,10,37,eval,lfu,83,,,,,,,,,,,,,,,,,,,,,
0.61,0.39,0.07692307692307693,0.9230769230769231,1.0,0.46153846153846156,6.513660485312467,33.4033871041665,0.05987416766339047,200,122,39,6,39,eval,lfu,84,,,,,,,,,,,,,,,,,,,,,
0.61,0.39,0.14102564102564102,0.8717948717948718,1.0,0.4358974358974359,6.5610610090285855,33.646466712967104,0.05944160547559707,200,122,39,11,39,eval,lfu,85,,,,,,,,,,,,,,,,,,,,,
0.635,0.365,0.13513513513513514,0.8648648648648649,1.0,0.4189189189189189,6.741325344661331,36.43959645762882,0.05488534985082936,200,127,37,10,36,eval,lfu,86,,,,,,,,,,,,,,,,,,,,,
0.61,0.39,0.10256410256410256,0.8974358974358975,1.0,0.44871794871794873,6.600134155615252,33.84684182366796,0.059089707997555835,200,122,39,8,39,eval,lfu,87,,,,,,,,,,,,,,,,,,,,,
0.63,0.37,0.10810810810810811,0.8918918918918919,1.0,0.44594594594594594,6.771812024398811,36.604389321074656,0.054638256151660965,200,126,37,8,37,eval,lfu,88,,,,,,,,,,,,,,,,,,,,,
0.665,0.335,0.16176470588235295,0.8235294117647058,1.0,0.4117647058823529,7.015910845380608,41.27006379635652,0.0484612771588826,200,133,34,11,33,eval,lfu,89,,,,,,,,,,,,,,,,,,,,,
0.625,0.375,0.07894736842105263,0.9210526315789473,1.0,0.4473684210526316,6.6770786415023755,35.14251916580198,0.05691111643317385,200,125,38,6,37,eval,lfu,90,,,,,,,,,,,,,,,,,,,,,
0.66,0.34,0.17647058823529413,0.8235294117647058,1.0,0.4117647058823529,6.988028882903157,41.10605225237151,0.048654635763146416,200,132,34,12,34,eval,lfu,91,,,,,,,,,,,,,,,,,,,,,
0.69,0.31,0.0967741935483871,0.9032258064516129,1.0,0.45161290322580644,7.243282609602426,46.7308555458221,0.04279827485800882,200,138,31,6,31,eval,lfu,92,,,,,,,,,,,,,,,,,,,,,
0.65,0.35,0.08571428571428572,0.9142857142857143,1.0,0.45714285714285713,6.860624060678768,39.20356606102153,0.05101576721074148,200,130,35,6,35,eval,lfu,93,,,,,,,,,,,,,,,,,,,,,
0.58,0.42,0.16666666666666666,0.8333333333333334,1.0,0.4166666666666667,6.255677294019348,29.78893949533023,0.06713901313316387,200,116,42,14,42,eval,lfu,94,,,,,,,,,,,,,,,,,,,,,
0.655,0.345,0.2,0.8,1.0,0.38571428571428573,6.928130147709586,39.58931512976906,0.050518681453423434,200,131,35,14,34,eval,lfu,95,,,,,,,,,,,,,,,,,,,,,
0.64,0.36,0.1111111111111111,0.8888888888888888,1.0,0.4444444444444444,6.807982495081364,37.822124972674246,0.05287910188665923,200,128,36,8,36,eval,lfu,96,,,,,,,,,,,,,,,,,,,,,
0.665,0.335,0.25,0.7647058823529411,1.0,0.36764705882352944,6.8916988338541705,40.53940490502453,0.04933471531428712,200,133,34,17,33,eval,lfu,97,,,,,,,,,,,,,,,,,,,,,
0.55,0.45,0.06666666666666667,0.9333333333333333,1.0,0.4666666666666667,6.025504749590665,26.780021109291845,0.07468254008605174,200,110,45,6,45,eval,lfu,98,,,,,,,,,,,,,,,,,,,,,
0.62,0.38,0.10526315789473684,0.8947368421052632,1.0,0.4473684210526316,6.5973134893072185,34.72270257530115,0.057599203162908,200,124,38,8,38,eval,lfu,99,,,,,,,,,,,,,,,,,,,,,
0.39,0.61,0.08196721311475409,1.0,1.0,0.9180327868852459,4.978762951614351,16.323812956112626,0.1225203943084314,200,78,61,10,122,eval,random,0,,,,,,,,,,,,,,,,,,,,,
0.575,0.425,0.06976744186046512,1.0,1.0,0.9069767441860465,6.558550433946066,30.504885739284028,0.06556326803166519,200,115,43,6,84,eval,random,1,,,,,,,,,,,,,,,,,,,,,
0.585,0.415,0.09523809523809523,1.0,1.0,0.8809523809523809,6.507180243904685,30.98657259002231,0.06454408580328116,200,117,42,8,82,eval,random,2,,,,,,,,,,,,,,,,,,,,,
0.565,0.435,0.06818181818181818,1.0,1.0,0.9090909090909091,6.3222099928843445,28.73731814947429,0.06959591669609529,200,113,44,6,86,eval,random,3,,,,,,,,,,,,,,,,,,,,,
0.515,0.485,0.10204081632653061,1.0,1.0,0.8775510204081632,5.833523432388172,23.810299724033353,0.08399726266281579,200,103,49,10,96,eval,random,4,,,,,,,,,,,,,,,,,,,,,
0.525,0.475,0.09375,1.0,1.0,0.8854166666666666,5.940720723103257,24.753003012930236,0.08079827724156374,200,105,48,9,94,eval,random,5,,,,,,,,,,,,,,,,,,,,,
0.55,0.45,0.08888888888888889,1.0,1.0,0.9111111111111111,6.234124105724999,27.70721824766666,0.07218335605265708,200,110,45,8,90,eval,random,6,,,,,,,,,,,,,,,,,,,,,
0.56,0.44,0.125,1.0,1.0,0.875,6.123793259925813,27.835423908753697,0.07185089066924678,200,112,44,11,88,eval,random,7,,,,,,,,,,,,,,,,,,,,,
0.55,0.45,0.07777777777777778,1.0,1.0,0.9222222222222223,6.155304287630031,27.35690794502236,0.07310767737418598,200,110,45,7,90,eval,random,8,,,,,,,,,,,,,,,,,,,,,
0.575,0.425,0.08139534883720931,1.0,1.0,0.8953488372093024,6.369510227105156,29.625628963279798,0.06750911524879179,200,115,43,7,84,eval,random,9,,,,,,,,,,,,,,,,,,,,,
0.575,0.425,0.03488372093023256,1.0,1.0,0.9418604651162791,6.496158969594748,30.214692881836037,0.06619296141190721,200,115,43,3,84,eval,random,10,,,,,,,,,,,,,,,,,,,,,
0.545,0.455,0.03260869565217391,1.0,1.0,0.9456521739130435,6.1178947187166735,26.599542255289887,0.07518926381532966,200,109,46,3,90,eval,random,11,,,,,,,,,,,,,,,,,,,,,
0.565,0.435,0.056818181818181816,1.0,1.0,0.9204545454545454,6.225627418899787,28.298306449544487,0.0706756075161591,200,113,44,5,86,eval,random,12,,,,,,,,,,,,,,,,,,,,,
0.585,0.415,0.047619047619047616,0.9761904761904762,1.0,0.9404761904761905,6.460685131090376,30.76516729090655,0.06500858523175176,200,117,42,4,82,eval,random,13,,,,,,,,,,,,,,,,,,,,,
0.55,0.45,0.07777777777777778,1.0,1.0,0.9222222222222223,6.13029540073426,27.24575733659671,0.07340592427994595,200,110,45,7,90,eval,random,14,,,,,,,,,,,,,,,,,,,,,
0.55,0.45,0.05555555555555555,1.0,1.0,0.9444444444444444,6.2911718906113485,27.960763958272658,0.0715288038261296,200,110,45,5,90,eval,random,15,,,,,,,,,,,,,,,,,,,,,
0.59,0.41,0.13414634146341464,1.0,1.0,0.8658536585365854,6.428224704951389,31.3571936826897,0.06378121780406873,200,118,41,11,82,eval,random,16,,,,,,,,,,,,,,,,,,,,,
0.57,0.43,0.08139534883720931,1.0,1.0,0.9186046511627907,6.304281730390602,29.322240606467915,0.06820761165021062,200,114,43,7,86,eval,random,17,,,,,,,,,,,,,,,,,,,,,
0.5,0.5,0.05,1.0,1.0,0.95,5.786666333439731,23.146665333758925,0.08640553492960569,200,100,50,5,100,eval,random,18,,,,,,,,,,,,,,,,,,,,,
0.645,0.355,0.06944444444444445,1.0,1.0,0.9027777777777778,6.869627999990286,38.164599999946034,0.05240458435311331,200,129,36,5,70,eval,random,19,,,,,,,,,,,,,,,,,,,,,
0.58,0.42,0.10714285714285714,1.0,1.0,0.8928571428571429,6.6423366426504105,31.63017448881148,0.06323076088965171,200,116,42,9,84,eval,random,20,,,,,,,,,,,,,,,,,,,,,
0.575,0.425,0.03488372093023256,1.0,1.0,0.9418604651162791,6.396450936751185,29.750934589540392,0.06722477890503463,200,115,43,3,84,eval,random,21,,,,,,,,,,,,,,,,,,,,,
0.58,0.42,0.07142857142857142,1.0,1.0,0.9285714285714286,6.583360379697744,31.349335141417832,0.06379720625582448,200,116,42,6,84,eval,random,22,,,,,,,,,,,,,,,,,,,,,
0.505,0.495,0.03,1.0,1.0,0.95,5.732814484886043,22.93125793954417,0.08721719520458877,200,101,50,3,98,eval,random,23,,,,,,,,,,,,,,,,,,,,,
0.53,0.47,0.07446808510638298,1.0,1.0,0.925531914893617,6.029925267108841,25.659256455782305,0.0779445812643297,200,106,47,7,94,eval,random,24,,,,,,,,,,,,,,,,,,,,,
0.495,0.505,0.049019607843137254,1.0,1.0,0.9313725490196079,5.887588661629215,23.088582986781233,0.08662289934142117,200,99,51,5,100,eval,random,25,,,,,,,,,,,,,,,,,,,,,
0.56,0.44,0.045454545454545456,1.0,1.0,0.9545454545454546,6.214742330593217,28.248828775423714,0.07079939546874192,200,112,44,4,88,eval,random,26,,,,,,,,,,,,,,,,,,,,,
0.535,0.465,0.0425531914893617,1.0,1.0,0.9361702127659575,6.122863312852228,26.054737501498842,0.07676147187761714,200,107,47,4,92,eval,random,27,,,,,,,,,,,,,,,,,,,,,
0.565,0.435,0.09090909090909091,1.0,1.0,0.8863636363636364,6.400053617832486,29.091152808329483,0.06874942403201542,200,113,44,8,86,eval,random,28,,,,,,,,,,,,,,,,,,,,,
0.63,0.37,0.0945945945945946,1.0,1.0,0.9054054054054054,6.785011114557798,36.67573575436647,0.05453196667668453,200,126,37,7,74,eval,random,29,,,,,,,,,,,,,,,,,,,,,
0.6,0.4,0.1,1.0,1.0,0.9,6.620921106332428,33.10460553166214,0.06041455464820887,200,120,40,8,80,eval,random,30,,,,,,,,,,,,,,,,,,,,,
0.52,0.48,0.07291666666666667,1.0,1.0,0.9166666666666666,6.040883934316241,25.17034972631767,0.07945857017269949,200,104,48,7,95,eval,random,31,,,,,,,,,,,,,,,,,,,,,
0.52,0.48,0.07291666666666667,1.0,1.0,0.9270833333333334,5.948398629263327,24.784994288597193,0.08069398672083365,200,104,48,7,96,eval,random,32,,,,,,,,,,,,,,,,,,,,,
0.595,0.405,0.10975609756097561,1.0,1.0,0.8536585365853658,6.685764984068109,32.613487727161505,0.06132432129711595,200,119,41,9,79,eval,random,33,,,,,,,,,,,,,,,,,,,,,
0.555,0.445,0.06666666666666667,1.0,1.0,0.9111111111111111,6.229256321348829,27.68558365043924,0.07223976294855064,200,111,45,6,88,eval,random,34,,,,,,,,,,,,,,,,,,,,,
0.505,0.495,0.04,1.0,1.0,0.94,5.848793352770917,23.395173411083668,0.0854877185502067,200,101,50,4,98,eval,random,35,,,,,,,,,,,,,,,,,,,,,
0.56,0.44,0.03409090909090909,1.0,1.0,0.9659090909090909,6.400377188757147,29.092623585259755,0.06874594840643151,200,112,44,3,88,eval,random,36,,,,,,,,,,,,,,,,,,,,,
0.57,0.43,0.05813953488372093,1.0,1.0,0.9418604651162791,6.538159102352664,30.41004233652402,0.06576774796521402,200,114,43,5,86,eval,random,37,,,,,,,,,,,,,,,,,,,,,
0.54,0.46,0.0,1.0,1.0,1.0,6.262954257250615,27.230235901089628,0.07344776619874854,200,108,46,0,92,eval,random,38,,,,,,,,,,,,,,,,,,,,,
0.565,0.435,0.09090909090909091,1.0,1.0,0.875,6.232125470595902,28.32784304816319,0.07060191616423413,200,113,44,8,85,eval,random,39,,,,,,,,,,,,,,,,,,,,,
0.59,0.41,0.10975609756097561,1.0,1.0,0.8902439024390244,6.564167833918514,32.02033089716348,0.062460316429058825,200,118,41,9,82,eval,random,40,,,,,,,,,,,,,,,,,,,,,
0.505,0.495,0.04,1.0,1.0,0.94,5.741006707410701,22.964026829642805,0.08709273921498503,200,101,50,4,98,eval,random,41,,,,,,,,,,,,,,,,,,,,,
0.6,0.4,0.075,1.0,1.0,0.925,6.809291001255437,34.046455006277185,0.058743267092895804,200,120,40,6,80,eval,random,42,,,,,,,,,,,,,,,,,,,,,
0.575,0.425,0.10465116279069768,1.0,1.0,0.872093023255814,6.431717670265106,29.914965908209798,0.06685616845216341,200,115,43,9,84,eval,random,43,,,,,,,,,,,,,,,,,,,,,
0.515,0.485,0.05102040816326531,1.0,1.0,0.9285714285714286,5.799853981230353,23.67287339277695,0.08448488558259425,200,103,49,5,96,eval,random,44,,,,,,,,,,,,,,,,,,,,,
0.56,0.44,0.022727272727272728,1.0,1.0,0.9772727272727273,6.489994834107101,29.499976518668642,0.0677966641340995,200,112,44,2,88,eval,random,45,,,,,,,,,,,,,,,,,,,,,
0.635,0.365,0.02702702702702703,1.0,1.0,0.9459459459459459,7.021746124702538,37.95538445785156,0.05269344596472068,200,127,37,2,72,eval,random,46,,,,,,,,,,,,,,,,,,,,,
0.585,0.415,0.10714285714285714,1.0,1.0,0.8690476190476191,6.638842023628959,31.613533445852184,0.0632640449200533,200,117,42,9,82,eval,random,47,,,,,,,,,,,,,,,,,,,,,
0.55,0.45,0.05555555555555555,1.0,1.0,0.9444444444444444,6.430129137688053,28.578351723058013,0.06998304238751216,200,110,45,5,90,eval,random,48,,,,,,,,,,,,,,,,,,,,,
0.585,0.415,0.05952380952380952,1.0,1.0,0.9166666666666666,6.474115621738865,30.82912200828031,0.06487372554634625,200,117,42,5,82,eval,random,49,,,,,,,,,,,,,,,,,,,,,
0.63,0.37,0.14864864864864866,1.0,1.0,0.8513513513513513,6.808176454056947,36.80095380571323,0.054346417502078616,200,126,37,11,74,eval,random,50,,,,,,,,,,,,,,,,,,,,,
0.585,0.415,0.10714285714285714,1.0,1.0,0.8690476190476191,6.448939570328397,30.70923604918284,0.06512698644788394,200,117,42,9,82,eval,random,51,,,,,,,,,,,,,,,,,,,,,
0.585,0.415,0.07142857142857142,1.0,1.0,0.9047619047619048,6.438508451564871,30.659564055070817,0.06523249960135091,200,117,42,6,82,eval,random,52,,,,,,,,,,,,,,,,,,,,,
0.565,0.435,0.06818181818181818,0.9772727272727273,1.0,0.9204545454545454,6.271109672459298,28.505043965724084,0.07016302105707684,200,113,44,6,86,eval,random,53,,,,,,,,,,,,,,,,,,,,,
0.635,0.365,0.10810810810810811,1.0,1.0,0.8648648648648649,6.835787762124948,36.95020411959431,0.054126899909043284,200,127,37,8,72,eval,random,54,,,,,,,,,,,,,,,,,,,,,
0.555,0.445,0.044444444444444446,1.0,1.0,0.9333333333333333,6.22522906319181,27.66768472529693,0.07228649667860981,200,111,45,4,88,eval,random,55,,,,,,,,,,,,,,,,,,,,,
0.52,0.48,0.09375,1.0,1.0,0.90625,5.932014077963272,24.716725324846966,0.08091686797965349,200,104,48,9,96,eval,random,56,,,,,,,,,,,,,,,,,,,,,
0.49,0.51,0.0784313725490196,1.0,1.0,0.9215686274509803,5.7220247588727435,22.43931277989311,0.08912928927984429,200,98,51,8,102,eval,random,57,,,,,,,,,,,,,,,,,,,,,
0.57,0.43,0.06976744186046512,1.0,1.0,0.9302325581395349,6.418772583195179,29.854756200907808,0.06699100091593396,200,114,43,6,86,eval,random,58,,,,,,,,,,,,,,,,,,,,,
0.58,0.42,0.10714285714285714,1.0,1.0,0.8928571428571429,6.415821355156907,30.551530262651937,0.06546316936683602,200,116,42,9,84,eval,random,59,,,,,,,,,,,,,,,,,,,,,
0.53,0.47,0.09574468085106383,1.0,1.0,0.9042553191489362,5.919683313686336,25.190141760367386,0.07939613913355091,200,106,47,9,94,eval,random,60,,,,,,,,,,,,,,,,,,,,,
0.51,0.49,0.10204081632653061,1.0,1.0,0.8979591836734694,6.088388375789929,24.850564799142568,0.0804810681835693,200,102,49,10,98,eval,random,61,,,,,,,,,,,,,,,,,,,,,
0.54,0.46,0.03260869565217391,1.0,1.0,0.967391304347826,6.19540546150679,26.936545484812132,0.07424857063158591,200,108,46,3,92,eval,random,62,,,,,,,,,,,,,,,,,,,,,
0.6,0.4,0.0625,1.0,1.0,0.9375,6.897435926026342,34.487179630131706,0.05799256481537809,200,120,40,5,80,eval,random,63,,,,,,,,,,,,,,,,,,,,,
0.555,0.445,0.05555555555555555,0.9777777777777777,1.0,0.9333333333333333,6.427872363304304,28.568321614685793,0.07000761287187003,200,111,45,5,88,eval,random,64,,,,,,,,,,,,,,,,,,,,,
0.51,0.49,0.05102040816326531,1.0,1.0,0.9489795918367347,5.790831742453338,23.63604792838097,0.08461651482769678,200,102,49,5,98,eval,random,65,,,,,,,,,,,,,,,,,,,,,
0.55,0.45,0.06666666666666667,1.0,1.0,0.9333333333333333,6.089662644031249,27.065167306805552,0.07389571907420277,200,110,45,6,90,eval,random,66,,,,,,,,,,,,,,,,,,,,,
0.535,0.465,0.02127659574468085,1.0,1.0,0.9574468085106383,6.140082072665167,26.128008819851775,0.0765462080861065,200,107,47,2,92,eval,random,67,,,,,,,,,,,,,,,,,,,,,
0.485,0.515,0.07692307692307693,1.0,1.0,0.9038461538461539,5.50237381754493,21.16297622132665,0.09450466603012726,200,97,52,8,102,eval,random,68,,,,,,,,,,,,,,,,,,,,,
0.635,0.365,0.06756756756756757,1.0,1.0,0.9054054054054054,7.057401113193736,38.14811412537154,0.05242723122372752,200,127,37,5,72,eval,random,69,,,,,,,,,,,,,,,,,,,,,
0.55,0.45,0.06666666666666667,1.0,1.0,0.9333333333333333,6.193207472897075,27.525366546209227,0.07266024946997258,200,110,45,6,90,eval,random,70,,,,,,,,,,,,,,,,,,,,,
0.53,0.47,0.0425531914893617,1.0,1.0,0.9574468085106383,6.065683801086374,25.811420430154783,0.07748508089324113,200,106,47,4,94,eval,random,71,,,,,,,,,,,,,,,,,,,,,
0.52,0.48,0.08333333333333333,1.0,1.0,0.9166666666666666,5.892598687437823,24.552494530990927,0.08145811813441349,200,104,48,8,96,eval,random,72,,,,,,,,,,,,,,,,,,,,,
0.535,0.465,0.06382978723404255,1.0,1.0,0.9148936170212766,6.164503588360142,26.231930163234647,0.07624295991772269,200,107,47,6,92,eval,random,73,,,,,,,,,,,,,,,,,,,,,
0.59,0.41,0.06097560975609756,1.0,1.0,0.9390243902439024,6.4202175809122854,31.31813454103554,0.06386076403686941,200,118,41,5,82,eval,random,74,,,,,,,,,,,,,,,,,,,,,
0.51,0.49,0.09183673469387756,1.0,1.0,0.9081632653061225,5.768843203549754,23.546298789998996,0.08493903937248412,200,102,49,9,98,eval,random,75,,,,,,,,,,,,,,,,,,,,,
0.58,0.42,0.047619047619047616,1.0,1.0,0.9523809523809523,6.463212194131997,30.777200924438084,0.0649831674072718,200,116,42,4,84,eval,random,76,,,,,,,,,,,,,,,,,,,,,
0.495,0.505,0.0392156862745098,1.0,1.0,0.9411764705882353,5.696292848157265,22.33840332610692,0.08953191375422064,200,99,51,4,100,eval,random,77,,,,,,,,,,,,,,,,,,,,,
0.56,0.44,0.07954545454545454,1.0,1.0,0.9204545454545454,6.374146493917145,28.973393154168843,0.06902884965381521,200,112,44,7,88,eval,random,78,,,,,,,,,,,,,,,,,,,,,
0.53,0.47,0.05319148936170213,1.0,1.0,0.9468085106382979,5.948050856925319,25.31085471032051,0.07901748174408742,200,106,47,5,94,eval,random,79,,,,,,,,,,,,,,,,,,,,,
0.515,0.485,0.02040816326530612,1.0,1.0,0.9591836734693877,5.897998957859516,24.07346513412047,0.0830790245133969,200,103,49,2,96,eval,random,80,,,,,,,,,,,,,,,,,,,,,
0.635,0.365,0.06756756756756757,1.0,1.0,0.9054054054054054,6.805701094601907,36.78757348433463,0.05436618430002366,200,127,37,5,72,eval,random,81,,,,,,,,,,,,,,,,,,,,,
0.58,0.42,0.05952380952380952,1.0,1.0,0.9404761904761905,6.513372191989237,31.01605805709161,0.0644827268609885,200,116,42,5,84,eval,random,82,,,,,,,,,,,,,,,,,,,,,
0.565,0.435,0.056818181818181816,1.0,1.0,0.9204545454545454,6.361481955511584,28.915827070507202,0.06916627337420712,200,113,44,5,86,eval,random,83,,,,,,,,,,,,,,,,,,,,,
0.57,0.43,0.023255813953488372,1.0,1.0,0.9767441860465116,6.213821265138007,28.901494256455848,0.0692005742766484,200,114,43,2,86,eval,random,84,,,,,,,,,,,,,,,,,,,,,
0.57,0.43,0.05813953488372093,1.0,1.0,0.9418604651162791,6.447357900554701,29.987711165370705,0.06669398637897933,200,114,43,5,86,eval,random,85,,,,,,,,,,,,,,,,,,,,,
0.505,0.495,0.08,1.0,1.0,0.9,5.918504670934534,23.674018683738137,0.08448079841103678,200,101,50,8,98,eval,random,86,,,,,,,,,,,,,,,,,,,,,
0.565,0.435,0.045454545454545456,1.0,1.0,0.9318181818181818,6.407955708304203,29.12707140138274,0.06866464439349898,200,113,44,4,86,eval,random,87,,,,,,,,,,,,,,,,,,,,,
0.585,0.415,0.047619047619047616,1.0,1.0,0.9285714285714286,6.685168552298645,31.834135963326883,0.06282564107610812,200,117,42,4,82,eval,random,88,,,,,,,,,,,,,,,,,,,,,
0.595,0.405,0.08536585365853659,0.975609756097561,1.0,0.9024390243902439,6.6665657030204875,32.51983269766092,0.06150093140374169,200,119,41,7,80,eval,random,89,,,,,,,,,,,,,,,,,,,,,
0.565,0.435,0.045454545454545456,1.0,1.0,0.9318181818181818,6.248763320763195,28.403469639832704,0.07041393271177063,200,113,44,4,86,eval,random,90,,,,,,,,,,,,,,,,,,,,,
0.59,0.41,0.08536585365853659,1.0,1.0,0.9146341463414634,6.590955492014034,32.15100240006846,0.062206458607826844,200,118,41,7,82,eval,random,91,,,,,,,,,,,,,,,,,,,,,
0.62,0.38,0.039473684210526314,1.0,1.0,0.9605263157894737,6.839284208261788,35.99623267506204,0.055561369937070865,200,124,38,3,76,eval,random,92,,,,,,,,,,,,,,,,,,,,,
0.55,0.45,0.022222222222222223,1.0,1.0,0.9777777777777777,5.989351096838491,26.61933820817107,0.07513334795776704,200,110,45,2,90,eval,random,93,,,,,,,,,,,,,,,,,,,,,
0.535,0.465,0.09574468085106383,1.0,1.0,0.8829787234042553,6.097570271570326,25.947107538597134,0.07707988248882607,200,107,47,9,92,eval,random,94,,,,,,,,,,,,,,,,,,,,,
0.56,0.44,0.07954545454545454,1.0,1.0,0.9204545454545454,6.380994571136828,29.004520777894673,0.06895476795894065,200,112,44,7,88,eval,random,95,,,,,,,,,,,,,,,,,,,,,
0.51,0.49,0.05102040816326531,1.0,1.0,0.9489795918367347,5.881067660707933,24.004357798807888,0.08331820483442905,200,102,49,5,98,eval,random,96,,,,,,,,,,,,,,,,,,,,,
0.565,0.435,0.18181818181818182,0.9772727272727273,1.0,0.7954545454545454,6.224270339397175,28.292137906350796,0.0706910169397646,200,113,44,16,86,eval,random,97,,,,,,,,,,,,,,,,,,,,,
0.505,0.495,0.04,1.0,1.0,0.94,5.789407302548491,23.157629210193964,0.08636462661383326,200,101,50,4,98,eval,random,98,,,,,,,,,,,,,,,,,,,,,
0.5,0.5,0.07,1.0,1.0,0.93,5.768376156732746,23.073504626930983,0.08667950674756342,200,100,50,7,100,eval,random,99,,,,,,,,,,,,,,,,,,,,,
0.3400410527087457,0.6599589472912544,0.19607843137254902,0.8627450980392157,1.0,0.0,5.449591626691314,21.37094755565221,0.09358499405755351,81846,98,51,20,0,eval,dqn,0,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2826086956521739,0.8478260869565217,1.0,0.0,5.989633761676774,26.041885920333797,0.07679935340006915,81846,109,46,26,0,eval,dqn,1,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.2857142857142857,0.8367346938775511,1.0,0.0,5.563125577612531,22.70663501066339,0.08807998186700798,81846,102,49,28,0,eval,dqn,2,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.14285714285714285,0.8775510204081632,1.0,0.0,5.629583750043798,22.977892857321624,0.08704018303239343,81846,103,49,14,0,eval,dqn,3,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
0.3400410527087457,0.6599589472912544,0.30851063829787234,0.7872340425531915,1.0,0.0,5.723533656999292,24.355462370209754,0.08211710250454078,81846,106,47,29,0,eval,dqn,4,200.0,200.0,1.0,27831.0,54015.0,0.0,12577.0,0.1536666422305305,4351.0,True,20923.0,0.0,True,0.88,3.8190449690818786,20822.0,True,14138.0,4351.0,1000.0,0.42988000000000004
